"county","collection_dt","ALL PCR tests performed","Running total of all PCR tests","All PCR positive tests","Running total of all PCR tests","7 day percent positive","14 day percent positive"
"Jeff Davis","2020-02-02","0","0","0","0",".","."
"Jeff Davis","2020-02-03","0","0","0","0",".","."
"Jeff Davis","2020-02-04","0","0","0","0",".","."
"Jeff Davis","2020-02-05","0","0","0","0",".","."
"Jeff Davis","2020-02-06","0","0","0","0",".","."
"Jeff Davis","2020-02-07","0","0","0","0","0","."
"Jeff Davis","2020-02-08","0","0","0","0","0","."
"Jeff Davis","2020-02-09","0","0","0","0","0","."
"Jeff Davis","2020-02-10","0","0","0","0","0","."
"Jeff Davis","2020-02-11","0","0","0","0","0","."
"Jeff Davis","2020-02-12","0","0","0","0","0","."
"Jeff Davis","2020-02-13","0","0","0","0","0","."
"Jeff Davis","2020-02-14","0","0","0","0","0","0"
"Jeff Davis","2020-02-15","0","0","0","0","0","0"
"Jeff Davis","2020-02-16","0","0","0","0","0","0"
"Jeff Davis","2020-02-17","0","0","0","0","0","0"
"Jeff Davis","2020-02-18","0","0","0","0","0","0"
"Jeff Davis","2020-02-19","0","0","0","0","0","0"
"Jeff Davis","2020-02-20","0","0","0","0","0","0"
"Jeff Davis","2020-02-21","0","0","0","0","0","0"
"Jeff Davis","2020-02-22","0","0","0","0","0","0"
"Jeff Davis","2020-02-23","0","0","0","0","0","0"
"Jeff Davis","2020-02-24","0","0","0","0","0","0"
"Jeff Davis","2020-02-25","0","0","0","0","0","0"
"Jeff Davis","2020-02-26","0","0","0","0","0","0"
"Jeff Davis","2020-02-27","0","0","0","0","0","0"
"Jeff Davis","2020-02-28","0","0","0","0","0","0"
"Jeff Davis","2020-02-29","0","0","0","0","0","0"
"Jeff Davis","2020-03-01","0","0","0","0","0","0"
"Jeff Davis","2020-03-02","0","0","0","0","0","0"
"Jeff Davis","2020-03-03","0","0","0","0","0","0"
"Jeff Davis","2020-03-04","0","0","0","0","0","0"
"Jeff Davis","2020-03-05","0","0","0","0","0","0"
"Jeff Davis","2020-03-06","0","0","0","0","0","0"
"Jeff Davis","2020-03-07","0","0","0","0","0","0"
"Jeff Davis","2020-03-08","0","0","0","0","0","0"
"Jeff Davis","2020-03-09","0","0","0","0","0","0"
"Jeff Davis","2020-03-10","0","0","0","0","0","0"
"Jeff Davis","2020-03-11","0","0","0","0","0","0"
"Jeff Davis","2020-03-12","0","0","0","0","0","0"
"Jeff Davis","2020-03-13","4","4","0","0","0","0"
"Jeff Davis","2020-03-14","0","4","0","0","0","0"
"Jeff Davis","2020-03-15","0","4","0","0","0","0"
"Jeff Davis","2020-03-16","3","7","0","0","0","0"
"Jeff Davis","2020-03-17","1","8","0","0","0","0"
"Jeff Davis","2020-03-18","1","9","0","0","0","0"
"Jeff Davis","2020-03-19","3","12","0","0","0","0"
"Jeff Davis","2020-03-20","2","14","0","0","0","0"
"Jeff Davis","2020-03-21","2","16","0","0","0","0"
"Jeff Davis","2020-03-22","2","18","0","0","0","0"
"Jeff Davis","2020-03-23","5","23","0","0","0","0"
"Jeff Davis","2020-03-24","8","31","0","0","0","0"
"Jeff Davis","2020-03-25","7","38","0","0","0","0"
"Jeff Davis","2020-03-26","3","41","0","0","0","0"
"Jeff Davis","2020-03-27","3","44","0","0","0","0"
"Jeff Davis","2020-03-28","3","47","0","0","0","0"
"Jeff Davis","2020-03-29","2","49","0","0","0","0"
"Jeff Davis","2020-03-30","2","51","0","0","0","0"
"Jeff Davis","2020-03-31","6","57","0","0","0","0"
"Jeff Davis","2020-04-01","5","62","1","1","2.9","1.4"
"Jeff Davis","2020-04-02","3","65","0","1","2.9","1.4"
"Jeff Davis","2020-04-03","5","70","0","1","2.9","1.4"
"Jeff Davis","2020-04-04","1","71","0","1","2.9","1.4"
"Jeff Davis","2020-04-05","5","76","0","1","2.9","1.4"
"Jeff Davis","2020-04-06","4","80","0","1","2.9","1.4"
"Jeff Davis","2020-04-07","8","88","0","1","2.9","1.4"
"Jeff Davis","2020-04-08","2","90","0","1","0","1.4"
"Jeff Davis","2020-04-09","3","93","0","1","0","1.4"
"Jeff Davis","2020-04-10","2","95","1","2","7.1","5"
"Jeff Davis","2020-04-11","0","95","0","2","7.1","5"
"Jeff Davis","2020-04-12","0","95","0","2","7.1","5"
"Jeff Davis","2020-04-13","5","100","2","4","12.9","7.9"
"Jeff Davis","2020-04-14","0","100","0","4","12.9","7.9"
"Jeff Davis","2020-04-15","1","101","0","4","12.9","6.4"
"Jeff Davis","2020-04-16","1","102","1","5","27.1","13.6"
"Jeff Davis","2020-04-17","0","102","0","5","20","13.6"
"Jeff Davis","2020-04-18","1","103","1","6","34.3","20.7"
"Jeff Davis","2020-04-19","0","103","0","6","34.3","20.7"
"Jeff Davis","2020-04-20","4","107","0","6","28.6","20.7"
"Jeff Davis","2020-04-21","4","111","0","6","28.6","20.7"
"Jeff Davis","2020-04-22","4","115","1","7","32.1","22.5"
"Jeff Davis","2020-04-23","0","115","0","7","17.9","22.5"
"Jeff Davis","2020-04-24","2","117","0","7","17.9","18.9"
"Jeff Davis","2020-04-25","0","117","0","7","3.6","18.9"
"Jeff Davis","2020-04-26","3","120","0","7","3.6","18.9"
"Jeff Davis","2020-04-27","9","129","2","9","6.7","17.7"
"Jeff Davis","2020-04-28","2","131","0","9","6.7","17.7"
"Jeff Davis","2020-04-29","2","133","0","9","3.2","17.7"
"Jeff Davis","2020-04-30","11","144","1","10","4.5","11.2"
"Jeff Davis","2020-05-01","3","147","0","10","4.5","11.2"
"Jeff Davis","2020-05-02","2","149","1","11","11.6","7.6"
"Jeff Davis","2020-05-03","0","149","0","11","11.6","7.6"
"Jeff Davis","2020-05-04","8","157","0","11","8.4","7.6"
"Jeff Davis","2020-05-05","4","161","0","11","8.4","7.6"
"Jeff Davis","2020-05-06","3","164","0","11","8.4","5.8"
"Jeff Davis","2020-05-07","6","170","1","12","9.5","7"
"Jeff Davis","2020-05-08","3","173","0","12","9.5","7"
"Jeff Davis","2020-05-09","2","175","0","12","2.4","7"
"Jeff Davis","2020-05-10","0","175","0","12","2.4","7"
"Jeff Davis","2020-05-11","2","177","0","12","2.4","5.4"
"Jeff Davis","2020-05-12","1","178","0","12","2.4","5.4"
"Jeff Davis","2020-05-13","1","179","0","12","2.4","5.4"
"Jeff Davis","2020-05-14","5","184","1","13","2.9","6.2"
"Jeff Davis","2020-05-15","2","186","0","13","2.9","6.2"
"Jeff Davis","2020-05-16","0","186","0","13","2.9","2.6"
"Jeff Davis","2020-05-17","0","186","0","13","2.9","2.6"
"Jeff Davis","2020-05-18","4","190","0","13","2.9","2.6"
"Jeff Davis","2020-05-19","2","192","0","13","2.9","2.6"
"Jeff Davis","2020-05-20","2","194","1","14","10","6.2"
"Jeff Davis","2020-05-21","5","199","1","15","10","6.4"
"Jeff Davis","2020-05-22","7","206","0","15","10","6.4"
"Jeff Davis","2020-05-23","2","208","0","15","10","6.4"
"Jeff Davis","2020-05-24","2","210","0","15","10","6.4"
"Jeff Davis","2020-05-25","3","213","0","15","10","6.4"
"Jeff Davis","2020-05-26","4","217","0","15","10","6.4"
"Jeff Davis","2020-05-27","7","224","0","15","2.9","6.4"
"Jeff Davis","2020-05-28","4","228","0","15","0","5"
"Jeff Davis","2020-05-29","3","231","0","15","0","5"
"Jeff Davis","2020-05-30","0","231","0","15","0","5"
"Jeff Davis","2020-05-31","0","231","0","15","0","5"
"Jeff Davis","2020-06-01","13","244","1","16","1.1","5.5"
"Jeff Davis","2020-06-02","9","253","0","16","1.1","5.5"
"Jeff Davis","2020-06-03","5","258","0","16","1.1","2"
"Jeff Davis","2020-06-04","2","260","0","16","1.1","0.5"
"Jeff Davis","2020-06-05","1","261","0","16","1.1","0.5"
"Jeff Davis","2020-06-06","0","261","0","16","1.1","0.5"
"Jeff Davis","2020-06-07","0","261","0","16","1.1","0.5"
"Jeff Davis","2020-06-08","7","268","0","16","0","0.5"
"Jeff Davis","2020-06-09","2","270","0","16","0","0.5"
"Jeff Davis","2020-06-10","5","275","1","17","2.9","2"
"Jeff Davis","2020-06-11","3","278","0","17","2.9","2"
"Jeff Davis","2020-06-12","3","281","0","17","2.9","2"
"Jeff Davis","2020-06-13","3","284","0","17","2.9","2"
"Jeff Davis","2020-06-14","3","287","1","18","7.6","4.4"
"Jeff Davis","2020-06-15","4","291","0","18","7.6","3.8"
"Jeff Davis","2020-06-16","2","293","0","18","7.6","3.8"
"Jeff Davis","2020-06-17","3","296","0","18","4.8","3.8"
"Jeff Davis","2020-06-18","4","300","0","18","4.8","3.8"
"Jeff Davis","2020-06-19","3","303","1","19","9.5","6.2"
"Jeff Davis","2020-06-20","5","308","1","20","12.4","7.6"
"Jeff Davis","2020-06-21","0","308","0","20","7.6","7.6"
"Jeff Davis","2020-06-22","8","316","3","23","13","10.3"
"Jeff Davis","2020-06-23","9","325","4","27","19.3","13.5"
"Jeff Davis","2020-06-24","1","326","0","27","19.3","12"
"Jeff Davis","2020-06-25","6","332","1","28","21.7","13.2"
"Jeff Davis","2020-06-26","40","372","1","29","17.3","13.4"
"Jeff Davis","2020-06-27","8","380","3","32","19.8","16.1"
"Jeff Davis","2020-06-28","2","382","1","33","26.9","17.3"
"Jeff Davis","2020-06-29","27","409","0","33","21.6","17.3"
"Jeff Davis","2020-06-30","15","424","2","35","17.1","18.2"
"Jeff Davis","2020-07-01","11","435","4","39","22.3","20.8"
"Jeff Davis","2020-07-02","9","444","1","40","21.5","21.6"
"Jeff Davis","2020-07-03","8","452","3","43","26.5","21.9"
"Jeff Davis","2020-07-04","2","454","1","44","28.3","24.1"
"Jeff Davis","2020-07-05","5","459","3","47","29.8","28.4"
"Jeff Davis","2020-07-06","16","475","7","54","36","28.8"
"Jeff Davis","2020-07-07","8","483","1","55","35.9","26.5"
"Jeff Davis","2020-07-08","6","489","0","55","30.7","26.5"
"Jeff Davis","2020-07-09","14","503","3","58","32.2","26.9"
"Jeff Davis","2020-07-10","6","509","0","58","26.8","26.7"
"Jeff Davis","2020-07-11","8","517","2","60","23.2","25.8"
"Jeff Davis","2020-07-12","2","519","0","60","14.7","22.2"
"Jeff Davis","2020-07-13","17","536","4","64","11.8","23.9"
"Jeff Davis","2020-07-14","7","543","0","64","10","22.9"
"Jeff Davis","2020-07-15","8","551","1","65","11.8","21.2"
"Jeff Davis","2020-07-16","20","571","4","69","11.6","21.9"
"Jeff Davis","2020-07-17","4","575","0","69","11.6","19.2"
"Jeff Davis","2020-07-18","0","575","0","69","8","15.6"
"Jeff Davis","2020-07-19","0","575","0","69","8","11.3"
"Jeff Davis","2020-07-20","5","580","1","70","7.5","9.6"
"Jeff Davis","2020-07-21","6","586","2","72","12.3","11.1"
"Jeff Davis","2020-07-22","4","590","1","73","14","12.9"
"Jeff Davis","2020-07-23","3","593","1","74","16","13.8"
"Jeff Davis","2020-07-24","8","601","2","76","19.5","15.5"
"Jeff Davis","2020-07-25","2","603","0","76","19.5","13.8"
"Jeff Davis","2020-07-26","5","608","2","78","25.2","16.6"
"Jeff Davis","2020-07-27","7","615","3","81","28.5","18"
"Jeff Davis","2020-07-28","6","621","0","81","23.7","18"
"Jeff Davis","2020-07-29","14","635","4","85","24.3","19.1"
"Jeff Davis","2020-07-30","3","638","0","85","19.5","17.7"
"Jeff Davis","2020-07-31","2","640","1","86","23.1","21.3"
"Jeff Davis","2020-08-01","4","644","2","88","30.2","24.9"
"Jeff Davis","2020-08-02","4","648","0","88","24.5","24.9"
"Jeff Davis","2020-08-03","6","654","1","89","20.7","24.6"
"Jeff Davis","2020-08-04","3","657","1","90","25.5","24.6"
"Jeff Davis","2020-08-05","9","666","2","92","24.6","24.4"
"Jeff Davis","2020-08-06","8","674","3","95","30","24.7"
"Jeff Davis","2020-08-07","6","680","0","95","22.8","22.9"
"Jeff Davis","2020-08-08","1","681","0","95","15.7","22.9"
"Jeff Davis","2020-08-09","1","682","0","95","15.7","20.1"
"Jeff Davis","2020-08-10","8","690","1","96","15.1","17.9"
"Jeff Davis","2020-08-11","6","696","0","96","10.3","17.9"
"Jeff Davis","2020-08-12","6","702","0","96","7.1","15.9"
"Jeff Davis","2020-08-13","5","707","0","96","1.8","15.9"
"Jeff Davis","2020-08-14","10","717","3","99","6.1","14.4"
"Jeff Davis","2020-08-15","0","717","0","99","6.1","10.9"
"Jeff Davis","2020-08-16","1","718","0","99","6.1","10.9"
"Jeff Davis","2020-08-17","28","746","4","103","6.3","10.7"
"Jeff Davis","2020-08-18","13","759","2","105","8.5","9.4"
"Jeff Davis","2020-08-19","4","763","1","106","12.1","9.6"
"Jeff Davis","2020-08-20","18","781","1","107","12.9","7.3"
"Jeff Davis","2020-08-21","2","783","1","108","15.7","10.9"
"Jeff Davis","2020-08-22","4","787","3","111","26.5","16.3"
"Jeff Davis","2020-08-23","1","788","0","111","26.5","16.3"
"Jeff Davis","2020-08-24","13","801","3","114","27.7","17"
"Jeff Davis","2020-08-25","16","817","4","118","29.1","18.8"
"Jeff Davis","2020-08-26","10","827","3","121","29.8","21"
"Jeff Davis","2020-08-27","8","835","1","122","30.8","21.8"
"Jeff Davis","2020-08-28","6","841","0","122","23.7","19.7"
"Jeff Davis","2020-08-29","5","846","1","123","15.8","21.1"
"Jeff Davis","2020-08-30","2","848","0","123","15.8","21.1"
"Jeff Davis","2020-08-31","2","850","0","123","12.5","20.1"
"Jeff Davis","2020-09-01","17","867","0","123","8.9","19"
"Jeff Davis","2020-09-02","11","878","3","126","8.5","19.2"
"Jeff Davis","2020-09-03","20","898","4","130","9.6","20.2"
"Jeff Davis","2020-09-04","13","911","2","132","11.8","17.7"
"Jeff Davis","2020-09-05","3","914","2","134","18.5","17.1"
"Jeff Davis","2020-09-06","6","920","2","136","23.2","19.5"
"Jeff Davis","2020-09-07","29","949","0","136","23.2","17.9"
"Jeff Davis","2020-09-08","10","959","1","137","24.7","16.8"
"Jeff Davis","2020-09-09","9","968","2","139","23.9","16.2"
"Jeff Davis","2020-09-10","12","980","1","140","22.3","15.9"
"Jeff Davis","2020-09-11","6","986","0","140","20.1","15.9"
"Jeff Davis","2020-09-12","5","991","0","140","10.6","14.5"
"Jeff Davis","2020-09-13","1","992","0","140","5.8","14.5"
"Jeff Davis","2020-09-14","29","1021","0","140","5.8","14.5"
"Jeff Davis","2020-09-15","44","1065","5","145","6","15.3"
"Jeff Davis","2020-09-16","2","1067","1","146","10","17"
"Jeff Davis","2020-09-17","22","1089","3","149","10.7","16.5"
"Jeff Davis","2020-09-18","2","1091","0","149","10.7","15.4"
"Jeff Davis","2020-09-19","0","1091","0","149","10.7","10.6"
"Jeff Davis","2020-09-20","5","1096","1","150","13.6","9.7"
"Jeff Davis","2020-09-21","6","1102","1","151","16","10.9"
"Jeff Davis","2020-09-22","24","1126","0","151","14.3","10.2"
"Jeff Davis","2020-09-23","7","1133","0","151","7.2","8.6"
"Jeff Davis","2020-09-24","48","1181","0","151","5.2","8"
"Jeff Davis","2020-09-25","3","1184","0","151","5.2","8"
"Jeff Davis","2020-09-26","2","1186","0","151","5.2","8"
"Jeff Davis","2020-09-27","0","1186","0","151","2.4","8"
"Jeff Davis","2020-09-28","9","1195","0","151","0","8"
"Jeff Davis","2020-09-29","50","1245","3","154","0.9","7.6"
"Jeff Davis","2020-09-30","8","1253","1","155","2.6","4.9"
"Jeff Davis","2020-10-01","7","1260","0","155","2.6","3.9"
"Jeff Davis","2020-10-02","9","1269","2","157","5.8","5.5"
"Jeff Davis","2020-10-03","3","1272","0","157","5.8","5.5"
"Jeff Davis","2020-10-04","3","1275","0","157","5.8","4.1"
"Jeff Davis","2020-10-05","2","1277","0","157","5.8","2.9"
"Jeff Davis","2020-10-06","23","1300","3","160","6.8","3.8"
"Jeff Davis","2020-10-07","0","1300","0","160","5","3.8"
"Jeff Davis","2020-10-08","1","1301","0","160","5","3.8"
"Jeff Davis","2020-10-09","1","1302","1","161","16.1","11"
"Jeff Davis","2020-10-10","0","1302","0","161","16.1","11"
"Jefferson","2020-02-01","0","0","0","0",".","."
"Jefferson","2020-02-02","0","0","0","0",".","."
"Jefferson","2020-02-03","0","0","0","0",".","."
"Jefferson","2020-02-04","0","0","0","0",".","."
"Jefferson","2020-02-05","0","0","0","0",".","."
"Jefferson","2020-02-06","0","0","0","0",".","."
"Jefferson","2020-02-07","0","0","0","0","0","."
"Jefferson","2020-02-08","0","0","0","0","0","."
"Jefferson","2020-02-09","0","0","0","0","0","."
"Jefferson","2020-02-10","0","0","0","0","0","."
"Jefferson","2020-02-11","0","0","0","0","0","."
"Jefferson","2020-02-12","0","0","0","0","0","."
"Jefferson","2020-02-13","0","0","0","0","0","."
"Jefferson","2020-02-14","0","0","0","0","0","0"
"Jefferson","2020-02-15","0","0","0","0","0","0"
"Jefferson","2020-02-16","0","0","0","0","0","0"
"Jefferson","2020-02-17","0","0","0","0","0","0"
"Jefferson","2020-02-18","0","0","0","0","0","0"
"Jefferson","2020-02-19","0","0","0","0","0","0"
"Jefferson","2020-02-20","0","0","0","0","0","0"
"Jefferson","2020-02-21","0","0","0","0","0","0"
"Jefferson","2020-02-22","0","0","0","0","0","0"
"Jefferson","2020-02-23","0","0","0","0","0","0"
"Jefferson","2020-02-24","0","0","0","0","0","0"
"Jefferson","2020-02-25","0","0","0","0","0","0"
"Jefferson","2020-02-26","0","0","0","0","0","0"
"Jefferson","2020-02-27","0","0","0","0","0","0"
"Jefferson","2020-02-28","0","0","0","0","0","0"
"Jefferson","2020-02-29","0","0","0","0","0","0"
"Jefferson","2020-03-01","0","0","0","0","0","0"
"Jefferson","2020-03-02","0","0","0","0","0","0"
"Jefferson","2020-03-03","0","0","0","0","0","0"
"Jefferson","2020-03-04","0","0","0","0","0","0"
"Jefferson","2020-03-05","0","0","0","0","0","0"
"Jefferson","2020-03-06","0","0","0","0","0","0"
"Jefferson","2020-03-07","0","0","0","0","0","0"
"Jefferson","2020-03-08","0","0","0","0","0","0"
"Jefferson","2020-03-09","0","0","0","0","0","0"
"Jefferson","2020-03-10","0","0","0","0","0","0"
"Jefferson","2020-03-11","0","0","0","0","0","0"
"Jefferson","2020-03-12","0","0","0","0","0","0"
"Jefferson","2020-03-13","0","0","0","0","0","0"
"Jefferson","2020-03-14","0","0","0","0","0","0"
"Jefferson","2020-03-15","0","0","0","0","0","0"
"Jefferson","2020-03-16","1","1","0","0","0","0"
"Jefferson","2020-03-17","3","4","0","0","0","0"
"Jefferson","2020-03-18","1","5","0","0","0","0"
"Jefferson","2020-03-19","2","7","1","1","7.1","3.6"
"Jefferson","2020-03-20","1","8","0","1","7.1","3.6"
"Jefferson","2020-03-21","1","9","0","1","7.1","3.6"
"Jefferson","2020-03-22","2","11","0","1","7.1","3.6"
"Jefferson","2020-03-23","1","12","0","1","7.1","3.6"
"Jefferson","2020-03-24","2","14","0","1","7.1","3.6"
"Jefferson","2020-03-25","0","14","0","1","7.1","3.6"
"Jefferson","2020-03-26","1","15","0","1","0","3.6"
"Jefferson","2020-03-27","2","17","0","1","0","3.6"
"Jefferson","2020-03-28","0","17","0","1","0","3.6"
"Jefferson","2020-03-29","0","17","0","1","0","3.6"
"Jefferson","2020-03-30","2","19","0","1","0","3.6"
"Jefferson","2020-03-31","1","20","0","1","0","3.6"
"Jefferson","2020-04-01","3","23","0","1","0","3.6"
"Jefferson","2020-04-02","2","25","0","1","0","0"
"Jefferson","2020-04-03","1","26","0","1","0","0"
"Jefferson","2020-04-04","2","28","1","2","7.1","3.6"
"Jefferson","2020-04-05","0","28","0","2","7.1","3.6"
"Jefferson","2020-04-06","4","32","1","3","10.7","5.4"
"Jefferson","2020-04-07","3","35","0","3","10.7","5.4"
"Jefferson","2020-04-08","6","41","1","4","13.1","6.5"
"Jefferson","2020-04-09","4","45","0","4","13.1","6.5"
"Jefferson","2020-04-10","1","46","0","4","13.1","6.5"
"Jefferson","2020-04-11","5","51","0","4","6","6.5"
"Jefferson","2020-04-12","2","53","0","4","6","6.5"
"Jefferson","2020-04-13","4","57","1","5","6","8.3"
"Jefferson","2020-04-14","5","62","0","5","6","8.3"
"Jefferson","2020-04-15","6","68","1","6","6","9.5"
"Jefferson","2020-04-16","2","70","0","6","6","9.5"
"Jefferson","2020-04-17","2","72","0","6","6","9.5"
"Jefferson","2020-04-18","1","73","0","6","6","6"
"Jefferson","2020-04-19","1","74","0","6","6","6"
"Jefferson","2020-04-20","7","81","1","7","4.4","5.2"
"Jefferson","2020-04-21","15","96","1","8","5.4","5.7"
"Jefferson","2020-04-22","5","101","0","8","3","4.5"
"Jefferson","2020-04-23","9","110","0","8","3","4.5"
"Jefferson","2020-04-24","4","114","0","8","3","4.5"
"Jefferson","2020-04-25","11","125","0","8","3","4.5"
"Jefferson","2020-04-26","1","126","0","8","3","4.5"
"Jefferson","2020-04-27","4","130","0","8","1","2.7"
"Jefferson","2020-04-28","7","137","0","8","0","2.7"
"Jefferson","2020-04-29","4","141","0","8","0","1.5"
"Jefferson","2020-04-30","13","154","0","8","0","1.5"
"Jefferson","2020-05-01","6","160","0","8","0","1.5"
"Jefferson","2020-05-02","1","161","0","8","0","1.5"
"Jefferson","2020-05-03","2","163","0","8","0","1.5"
"Jefferson","2020-05-04","14","177","0","8","0","0.5"
"Jefferson","2020-05-05","6","183","0","8","0","0"
"Jefferson","2020-05-06","17","200","2","10","1.7","0.8"
"Jefferson","2020-05-07","3","203","0","10","1.7","0.8"
"Jefferson","2020-05-08","4","207","0","10","1.7","0.8"
"Jefferson","2020-05-09","4","211","0","10","1.7","0.8"
"Jefferson","2020-05-10","2","213","0","10","1.7","0.8"
"Jefferson","2020-05-11","8","221","0","10","1.7","0.8"
"Jefferson","2020-05-12","8","229","0","10","1.7","0.8"
"Jefferson","2020-05-13","9","238","1","11","1.6","1.6"
"Jefferson","2020-05-14","18","256","4","15","4.8","3.2"
"Jefferson","2020-05-15","7","263","0","15","4.8","3.2"
"Jefferson","2020-05-16","13","276","2","17","7","4.3"
"Jefferson","2020-05-17","0","276","0","17","7","4.3"
"Jefferson","2020-05-18","12","288","0","17","7","4.3"
"Jefferson","2020-05-19","15","303","2","19","8.9","5.3"
"Jefferson","2020-05-20","9","312","0","19","7.3","4.4"
"Jefferson","2020-05-21","4","316","0","19","4.1","4.4"
"Jefferson","2020-05-22","39","355","0","19","4.1","4.4"
"Jefferson","2020-05-23","5","360","2","21","7.6","7.3"
"Jefferson","2020-05-24","2","362","0","21","7.6","7.3"
"Jefferson","2020-05-25","1","363","0","21","7.6","7.3"
"Jefferson","2020-05-26","82","445","0","21","5.7","7.3"
"Jefferson","2020-05-27","11","456","2","23","8.3","7.8"
"Jefferson","2020-05-28","9","465","1","24","9.9","7"
"Jefferson","2020-05-29","8","473","1","25","11.7","7.9"
"Jefferson","2020-05-30","1","474","0","25","6","6.8"
"Jefferson","2020-05-31","2","476","0","25","6","6.8"
"Jefferson","2020-06-01","13","489","1","26","7.1","7.3"
"Jefferson","2020-06-02","13","502","0","26","7.1","6.4"
"Jefferson","2020-06-03","6","508","0","26","4.5","6.4"
"Jefferson","2020-06-04","15","523","1","27","3.8","6.9"
"Jefferson","2020-06-05","3","526","0","27","2.1","6.9"
"Jefferson","2020-06-06","3","529","0","27","2.1","4"
"Jefferson","2020-06-07","2","531","0","27","2.1","4"
"Jefferson","2020-06-08","6","537","1","28","3.3","5.2"
"Jefferson","2020-06-09","5","542","1","29","6.2","6.6"
"Jefferson","2020-06-10","11","553","1","30","7.5","6"
"Jefferson","2020-06-11","6","559","0","30","6.5","5.2"
"Jefferson","2020-06-12","10","569","1","31","8","5"
"Jefferson","2020-06-13","8","577","2","33","11.5","6.8"
"Jefferson","2020-06-14","7","584","1","34","13.6","7.8"
"Jefferson","2020-06-15","16","600","2","36","13","8.2"
"Jefferson","2020-06-16","16","616","6","42","15.5","10.8"
"Jefferson","2020-06-17","20","636","3","45","16.3","11.9"
"Jefferson","2020-06-18","5","641","0","45","16.3","11.4"
"Jefferson","2020-06-19","7","648","1","46","16.9","12.5"
"Jefferson","2020-06-20","6","654","0","46","13.4","12.5"
"Jefferson","2020-06-21","3","657","0","46","11.3","12.5"
"Jefferson","2020-06-22","23","680","5","51","12.6","12.8"
"Jefferson","2020-06-23","21","701","3","54","9.3","12.4"
"Jefferson","2020-06-24","21","722","6","60","11.3","13.8"
"Jefferson","2020-06-25","19","741","3","63","13.5","14.9"
"Jefferson","2020-06-26","19","760","2","65","13","15"
"Jefferson","2020-06-27","13","773","4","69","17.4","15.4"
"Jefferson","2020-06-28","7","780","1","70","19.4","15.4"
"Jefferson","2020-06-29","39","819","7","77","18.9","15.8"
"Jefferson","2020-06-30","30","849","7","84","20.2","14.8"
"Jefferson","2020-07-01","146","995","22","106","18.2","14.8"
"Jefferson","2020-07-02","19","1014","7","113","21.3","17.4"
"Jefferson","2020-07-03","15","1029","5","118","24.5","18.7"
"Jefferson","2020-07-04","13","1042","1","119","21.2","19.3"
"Jefferson","2020-07-05","13","1055","2","121","21.4","20.4"
"Jefferson","2020-07-06","33","1088","6","127","21.4","20.1"
"Jefferson","2020-07-07","47","1135","11","138","21.4","20.8"
"Jefferson","2020-07-08","41","1176","3","141","20.3","19.3"
"Jefferson","2020-07-09","42","1218","11","152","18.8","20"
"Jefferson","2020-07-10","41","1259","10","162","17.5","21"
"Jefferson","2020-07-11","22","1281","6","168","20.3","20.8"
"Jefferson","2020-07-12","25","1306","13","181","25.5","23.5"
"Jefferson","2020-07-13","49","1355","14","195","27","24.2"
"Jefferson","2020-07-14","42","1397","11","206","27.4","24.4"
"Jefferson","2020-07-15","42","1439","10","216","29.8","25"
"Jefferson","2020-07-16","35","1474","8","224","29.3","24"
"Jefferson","2020-07-17","46","1520","3","227","26.7","22.1"
"Jefferson","2020-07-18","17","1537","3","230","25.4","22.8"
"Jefferson","2020-07-19","13","1550","4","234","22.3","23.9"
"Jefferson","2020-07-20","24","1574","6","240","21.8","24.4"
"Jefferson","2020-07-21","38","1612","5","245","20","23.7"
"Jefferson","2020-07-22","21","1633","7","252","21.3","25.6"
"Jefferson","2020-07-23","33","1666","12","264","23.3","26.3"
"Jefferson","2020-07-24","24","1690","2","266","23.5","25.1"
"Jefferson","2020-07-25","17","1707","4","270","24.4","24.9"
"Jefferson","2020-07-26","7","1714","0","270","20","21.1"
"Jefferson","2020-07-27","31","1745","10","280","21","21.4"
"Jefferson","2020-07-28","27","1772","9","289","23.9","21.9"
"Jefferson","2020-07-29","25","1797","7","296","23.1","22.2"
"Jefferson","2020-07-30","27","1824","8","304","22.2","22.7"
"Jefferson","2020-07-31","28","1852","12","316","27.1","25.3"
"Jefferson","2020-08-01","10","1862","5","321","30.9","27.6"
"Jefferson","2020-08-02","12","1874","2","323","33.2","26.6"
"Jefferson","2020-08-03","18","1892","6","329","33.4","27.2"
"Jefferson","2020-08-04","20","1912","6","335","32.9","28.4"
"Jefferson","2020-08-05","102","2014","7","342","29.9","26.5"
"Jefferson","2020-08-06","27","2041","4","346","27.8","25"
"Jefferson","2020-08-07","51","2092","12","358","25","26.1"
"Jefferson","2020-08-08","10","2102","0","358","17.9","24.4"
"Jefferson","2020-08-09","40","2142","3","361","16.6","24.9"
"Jefferson","2020-08-10","24","2166","9","370","17.2","25.3"
"Jefferson","2020-08-11","28","2194","5","375","15.4","24.2"
"Jefferson","2020-08-12","27","2221","3","378","16","23"
"Jefferson","2020-08-13","114","2335","14","392","15.7","21.7"
"Jefferson","2020-08-14","38","2373","11","403","16.5","20.7"
"Jefferson","2020-08-15","8","2381","2","405","20","19"
"Jefferson","2020-08-16","14","2395","5","410","24.1","20.3"
"Jefferson","2020-08-17","27","2422","4","414","20.8","19"
"Jefferson","2020-08-18","15","2437","2","416","20.2","17.8"
"Jefferson","2020-08-19","29","2466","5","421","21","18.5"
