"county","collection_dt","ALL PCR tests performed","Running total of all PCR tests","All PCR positive tests","Running total of all PCR tests","7 day percent positive","14 day percent positive"
"Walton","2020-03-08","0","2","0","0","0","0"
"Walton","2020-03-09","0","2","0","0","0","0"
"Walton","2020-03-10","0","2","0","0","0","0"
"Walton","2020-03-11","2","4","0","0","0","0"
"Walton","2020-03-12","0","4","0","0","0","0"
"Walton","2020-03-13","7","11","0","0","0","0"
"Walton","2020-03-14","0","11","0","0","0","0"
"Walton","2020-03-15","3","14","0","0","0","0"
"Walton","2020-03-16","12","26","0","0","0","0"
"Walton","2020-03-17","24","50","0","0","0","0"
"Walton","2020-03-18","21","71","0","0","0","0"
"Walton","2020-03-19","17","88","3","3","2.5","1.3"
"Walton","2020-03-20","19","107","1","4","3.3","1.6"
"Walton","2020-03-21","8","115","0","4","3.3","1.6"
"Walton","2020-03-22","1","116","0","4","3.3","1.6"
"Walton","2020-03-23","24","140","7","11","7.4","3.7"
"Walton","2020-03-24","39","179","5","16","9.3","4.6"
"Walton","2020-03-25","29","208","4","20","11.2","5.6"
"Walton","2020-03-26","35","243","4","24","10.4","6.4"
"Walton","2020-03-27","18","261","3","27","12","7.6"
"Walton","2020-03-28","0","261","0","27","12","7.6"
"Walton","2020-03-29","2","263","0","27","12","7.6"
"Walton","2020-03-30","38","301","3","30","8.9","8.2"
"Walton","2020-03-31","13","314","1","31","8.2","8.7"
"Walton","2020-04-01","17","331","1","32","7.1","9.2"
"Walton","2020-04-02","35","366","1","33","5.9","8.1"
"Walton","2020-04-03","18","384","0","33","3.5","7.7"
"Walton","2020-04-04","4","388","2","35","10.6","11.3"
"Walton","2020-04-05","8","396","0","35","10.6","11.3"
"Walton","2020-04-06","29","425","5","40","12","10.4"
"Walton","2020-04-07","23","448","2","42","12.1","10.2"
"Walton","2020-04-08","35","483","3","45","12.5","9.8"
"Walton","2020-04-09","31","514","3","48","13.5","9.7"
"Walton","2020-04-10","28","542","3","51","15","9.2"
"Walton","2020-04-11","17","559","1","52","8.7","9.7"
"Walton","2020-04-12","3","562","0","52","8.7","9.7"
"Walton","2020-04-13","34","596","2","54","7.1","9.5"
"Walton","2020-04-14","55","651","8","62","7.9","10"
"Walton","2020-04-15","38","689","2","64","7.4","10"
"Walton","2020-04-16","61","750","2","66","6.5","10"
"Walton","2020-04-17","41","791","2","68","5.7","10.3"
"Walton","2020-04-18","34","825","0","68","4.8","6.8"
"Walton","2020-04-19","5","830","0","68","4.8","6.8"
"Walton","2020-04-20","65","895","3","71","4.7","5.9"
"Walton","2020-04-21","64","959","5","76","3.7","5.8"
"Walton","2020-04-22","78","1037","6","82","4","5.7"
"Walton","2020-04-23","72","1109","6","88","4.8","5.6"
"Walton","2020-04-24","82","1191","3","91","4.6","5.1"
"Walton","2020-04-25","21","1212","2","93","5.9","5.4"
"Walton","2020-04-26","13","1225","3","96","9.2","7"
"Walton","2020-04-27","90","1315","5","101","9.4","7"
"Walton","2020-04-28","76","1391","0","101","8.3","6"
"Walton","2020-04-29","64","1455","1","102","7.4","5.7"
"Walton","2020-04-30","68","1523","3","105","6.8","5.8"
"Walton","2020-05-01","87","1610","1","106","6.5","5.5"
"Walton","2020-05-02","42","1652","0","106","5.1","5.5"
"Walton","2020-05-03","24","1676","2","108","3","6.1"
"Walton","2020-05-04","63","1739","4","112","3.1","6.2"
"Walton","2020-05-05","72","1811","3","115","3.7","6"
"Walton","2020-05-06","68","1879","3","118","4.1","5.8"
"Walton","2020-05-07","60","1939","2","120","4","5.4"
"Walton","2020-05-08","64","2003","3","123","4.5","5.5"
"Walton","2020-05-09","31","2034","5","128","6.8","5.9"
"Walton","2020-05-10","22","2056","3","131","7.5","5.3"
"Walton","2020-05-11","75","2131","7","138","8","5.5"
"Walton","2020-05-12","84","2215","7","145","8.6","6.1"
"Walton","2020-05-13","68","2283","2","147","8.3","6.2"
"Walton","2020-05-14","118","2401","7","154","8.7","6.3"
"Walton","2020-05-15","83","2484","4","158","8.7","6.6"
"Walton","2020-05-16","48","2532","8","166","8.8","7.8"
"Walton","2020-05-17","26","2558","5","171","9.6","8.6"
"Walton","2020-05-18","86","2644","7","178","9.4","8.7"
"Walton","2020-05-19","99","2743","13","191","10.1","9.3"
"Walton","2020-05-20","85","2828","4","195","10.4","9.4"
"Walton","2020-05-21","60","2888","3","198","10.2","9.5"
"Walton","2020-05-22","119","3007","15","213","11.4","10"
"Walton","2020-05-23","33","3040","1","214","9.4","9.1"
"Walton","2020-05-24","34","3074","0","214","6.7","8.1"
"Walton","2020-05-25","23","3097","3","217","7.4","8.4"
"Walton","2020-05-26","81","3178","7","224","6.7","8.4"
"Walton","2020-05-27","102","3280","7","231","7","8.7"
"Walton","2020-05-28","101","3381","9","240","7.6","8.9"
"Walton","2020-05-29","54","3435","5","245","7.1","9.2"
"Walton","2020-05-30","37","3472","7","252","9.4","9.4"
"Walton","2020-05-31","26","3498","2","254","10.5","8.6"
"Walton","2020-06-01","88","3586","2","256","8.9","8.1"
"Walton","2020-06-02","85","3671","3","259","8.2","7.5"
"Walton","2020-06-03","101","3772","4","263","7.8","7.4"
"Walton","2020-06-04","79","3851","6","269","7.6","7.6"
"Walton","2020-06-05","71","3922","2","271","6.7","6.9"
"Walton","2020-06-06","50","3972","3","274","4.8","7.1"
"Walton","2020-06-07","28","4000","1","275","4.2","7.4"
"Walton","2020-06-08","98","4098","5","280","4.7","6.8"
"Walton","2020-06-09","79","4177","3","283","4.7","6.4"
"Walton","2020-06-10","92","4269","4","287","4.7","6.3"
"Walton","2020-06-11","88","4357","1","288","3.8","5.7"
"Walton","2020-06-12","74","4431","4","292","4.2","5.4"
"Walton","2020-06-13","27","4458","3","295","4.9","4.9"
"Walton","2020-06-14","35","4493","3","298","5.6","4.9"
"Walton","2020-06-15","116","4609","4","302","5.4","5"
"Walton","2020-06-16","109","4718","3","305","5.3","5"
"Walton","2020-06-17","121","4839","3","308","5","4.9"
"Walton","2020-06-18","88","4927","4","312","5.5","4.6"
"Walton","2020-06-19","108","5035","3","315","5.1","4.6"
"Walton","2020-06-20","69","5104","11","326","5.8","5.4"
"Walton","2020-06-21","32","5136","6","332","7.2","6.4"
"Walton","2020-06-22","179","5315","22","354","8.5","7"
"Walton","2020-06-23","135","5450","20","374","10.2","7.7"
"Walton","2020-06-24","148","5598","12","386","11","8"
"Walton","2020-06-25","181","5779","21","407","12","8.8"
"Walton","2020-06-26","157","5936","16","423","13.1","9.1"
"Walton","2020-06-27","95","6031","13","436","12.8","9.3"
"Walton","2020-06-28","58","6089","11","447","12.8","10"
"Walton","2020-06-29","211","6300","27","474","12.9","10.7"
"Walton","2020-06-30","236","6536","30","504","12.6","11.4"
"Walton","2020-07-01","209","6745","30","534","13.5","12.3"
"Walton","2020-07-02","188","6933","18","552","13.2","12.6"
"Walton","2020-07-03","117","7050","21","573","14.3","13.7"
"Walton","2020-07-04","35","7085","7","580","15.2","14"
"Walton","2020-07-05","51","7136","7","587","14.4","13.6"
"Walton","2020-07-06","249","7385","36","623","14.7","13.8"
"Walton","2020-07-07","179","7564","14","637","14","13.3"
"Walton","2020-07-08","199","7763","23","660","13.6","13.5"
"Walton","2020-07-09","337","8100","38","698","13.8","13.5"
"Walton","2020-07-10","214","8314","23","721","12.8","13.5"
"Walton","2020-07-11","127","8441","13","734","11.4","13.3"
"Walton","2020-07-12","81","8522","12","746","11.6","13"
"Walton","2020-07-13","150","8672","26","772","12","13.3"
"Walton","2020-07-14","142","8814","21","793","13","13.5"
"Walton","2020-07-15","145","8959","19","812","13.2","13.4"
"Walton","2020-07-16","125","9084","19","831","13.7","13.8"
"Walton","2020-07-17","156","9240","19","850","14","13.4"
"Walton","2020-07-18","110","9350","18","868","14.8","13.1"
"Walton","2020-07-19","71","9421","14","882","15.5","13.5"
"Walton","2020-07-20","257","9678","41","923","15.3","13.6"
"Walton","2020-07-21","192","9870","32","955","15.6","14.3"
"Walton","2020-07-22","138","10008","19","974","15.7","14.4"
"Walton","2020-07-23","189","10197","23","997","15.3","14.5"
"Walton","2020-07-24","239","10436","32","1029","15.4","14.7"
"Walton","2020-07-25","119","10555","23","1052","15.9","15.3"
"Walton","2020-07-26","42","10597","15","1067","18.1","16.8"
"Walton","2020-07-27","197","10794","36","1103","18.5","16.9"
"Walton","2020-07-28","166","10960","24","1127","18.2","16.9"
"Walton","2020-07-29","144","11104","22","1149","18.4","17"
"Walton","2020-07-30","133","11237","21","1170","18.9","17.1"
"Walton","2020-07-31","163","11400","19","1189","18.6","17"
"Walton","2020-08-01","84","11484","8","1197","17.2","16.5"
"Walton","2020-08-02","43","11527","8","1205","14.8","16.5"
"Walton","2020-08-03","157","11684","17","1222","13.7","16.1"
"Walton","2020-08-04","194","11878","25","1247","13.5","15.8"
"Walton","2020-08-05","134","12012","21","1268","13.6","16"
"Walton","2020-08-06","159","12171","24","1292","13.5","16.2"
"Walton","2020-08-07","171","12342","22","1314","13.6","16.1"
"Walton","2020-08-08","64","12406","9","1323","14.3","15.8"
"Walton","2020-08-09","45","12451","6","1329","13.5","14.2"
"Walton","2020-08-10","191","12642","19","1348","13.4","13.6"
"Walton","2020-08-11","195","12837","18","1366","12.9","13.2"
"Walton","2020-08-12","155","12992","18","1384","12.3","12.9"
"Walton","2020-08-13","199","13191","20","1404","11.6","12.5"
"Walton","2020-08-14","214","13405","24","1428","11.4","12.5"
"Walton","2020-08-15","92","13497","7","1435","10.4","12.4"
"Walton","2020-08-16","32","13529","8","1443","12.1","12.8"
"Walton","2020-08-17","163","13692","12","1455","11.7","12.6"
"Walton","2020-08-18","154","13846","19","1474","12.2","12.5"
"Walton","2020-08-19","143","13989","15","1489","12","12.2"
"Walton","2020-08-20","163","14152","12","1501","11.6","11.6"
"Walton","2020-08-21","212","14364","16","1517","11.1","11.2"
"Walton","2020-08-22","96","14460","11","1528","11.7","11"
"Walton","2020-08-23","32","14492","5","1533","10.3","11.2"
"Walton","2020-08-24","219","14711","19","1552","10.5","11.1"
"Walton","2020-08-25","153","14864","15","1567","10.1","11.2"
"Walton","2020-08-26","158","15022","15","1582","10","11"
"Walton","2020-08-27","141","15163","12","1594","10.2","10.9"
"Walton","2020-08-28","205","15368","22","1616","10.6","10.9"
"Walton","2020-08-29","98","15466","12","1628","10.7","11.2"
"Walton","2020-08-30","47","15513","4","1632","9.7","10"
"Walton","2020-08-31","187","15700","16","1648","9.7","10.1"
"Walton","2020-09-01","134","15834","14","1662","9.8","10"
"Walton","2020-09-02","142","15976","17","1679","10.1","10.1"
"Walton","2020-09-03","127","16103","12","1691","10.3","10.2"
"Walton","2020-09-04","146","16249","14","1705","10.1","10.4"
"Walton","2020-09-05","75","16324","5","1710","9.3","10"
"Walton","2020-09-06","27","16351","3","1713","9.7","9.7"
"Walton","2020-09-07","46","16397","5","1718","10","9.9"
"Walton","2020-09-08","121","16518","10","1728","9.7","9.7"
"Walton","2020-09-09","139","16657","10","1738","9","9.6"
"Walton","2020-09-10","113","16770","9","1747","8.8","9.5"
"Walton","2020-09-11","148","16918","14","1761","8.8","9.4"
"Walton","2020-09-12","39","16957","7","1768","10.4","9.9"
"Walton","2020-09-13","36","16993","3","1771","10","9.8"
"Walton","2020-09-14","145","17138","5","1776","8.9","9.5"
"Walton","2020-09-15","153","17291","12","1788","8.9","9.3"
"Walton","2020-09-16","98","17389","8","1796","9","9"
"Walton","2020-09-17","122","17511","10","1806","9.1","8.9"
"Walton","2020-09-18","148","17659","10","1816","8.7","8.7"
"Walton","2020-09-19","60","17719","6","1822","7.5","9"
"Walton","2020-09-20","34","17753","8","1830","9.7","9.9"
"Walton","2020-09-21","166","17919","9","1839","10","9.5"
"Walton","2020-09-22","105","18024","9","1848","10.1","9.5"
"Walton","2020-09-23","111","18135","7","1855","9.8","9.4"
"Walton","2020-09-24","101","18236","9","1864","9.9","9.5"
"Walton","2020-09-25","166","18402","16","1880","10.3","9.5"
"Walton","2020-09-26","46","18448","3","1883","9.8","8.7"
"Walton","2020-09-27","36","18484","4","1887","8.1","8.9"
"Walton","2020-09-28","131","18615","9","1896","8.3","9.1"
"Walton","2020-09-29","111","18726","3","1899","7.4","8.8"
"Walton","2020-09-30","136","18862","7","1906","7.3","8.5"
"Walton","2020-10-01","94","18956","5","1911","6.8","8.3"
"Walton","2020-10-02","140","19096","10","1921","6.4","8.4"
"Walton","2020-10-03","91","19187","5","1926","6.3","8"
"Walton","2020-10-04","43","19230","6","1932","6.7","7.4"
"Walton","2020-10-05","195","19425","20","1952","7.1","7.7"
"Walton","2020-10-06","152","19577","16","1968","8.3","7.9"
"Walton","2020-10-07","169","19746","8","1976","8.2","7.7"
"Walton","2020-10-08","161","19907","15","1991","8.8","7.8"
"Walton","2020-10-09","177","20084","13","2004","8.8","7.6"
"Walton","2020-10-10","85","20169","9","2013","9.5","7.9"
"Walton","2020-10-11","46","20215","4","2017","8.8","7.7"
"Walton","2020-10-12","116","20331","4","2021","7.8","7.5"
"Walton","2020-10-13","177","20508","19","2040","7.8","8.1"
"Walton","2020-10-14","141","20649","12","2052","8.4","8.3"
"Walton","2020-10-15","143","20792","13","2065","8.3","8.6"
"Walton","2020-10-16","148","20940","14","2079","8.6","8.7"
"Walton","2020-10-17","97","21037","8","2087","8.3","8.9"
"Walton","2020-10-18","29","21066","3","2090","8.5","8.7"
"Walton","2020-10-19","176","21242","11","2101","8.9","8.4"
"Walton","2020-10-20","119","21361","10","2111","8.6","8.2"
"Walton","2020-10-21","177","21538","13","2124","8.4","8.4"
"Walton","2020-10-22","146","21684","8","2132","7.9","8.1"
"Walton","2020-10-23","174","21858","15","2147","7.8","8.2"
"Walton","2020-10-24","58","21916","11","2158","9.3","8.8"
"Walton","2020-10-25","38","21954","5","2163","9.7","9.1"
"Walton","2020-10-26","192","22146","15","2178","10","9.5"
"Walton","2020-10-27","146","22292","10","2188","9.7","9.2"
"Walton","2020-10-28","133","22425","11","2199","9.9","9.2"
"Walton","2020-10-29","108","22533","11","2210","10.6","9.2"
"Walton","2020-10-30","156","22689","11","2221","10.3","9.1"
"Walton","2020-10-31","99","22788","7","2228","8.6","9"
"Walton","2020-11-01","61","22849","9","2237","8.9","9.3"
"Walton","2020-11-02","203","23052","18","2255","9","9.5"
"Walton","2020-11-03","122","23174","10","2265","9.2","9.5"
"Walton","2020-11-04","136","23310","16","2281","9.7","9.8"
"Walton","2020-11-05","145","23455","6","2287","8.8","9.7"
"Walton","2020-11-06","215","23670","15","2302","8.8","9.6"
"Walton","2020-11-07","78","23748","13","2315","10.2","9.4"
"Walton","2020-11-08","97","23845","8","2323","9.3","9.1"
"Walton","2020-11-09","190","24035","17","2340","9.3","9.1"
"Walton","2020-11-10","241","24276","17","2357","9.1","9.2"
"Walton","2020-11-11","158","24434","15","2372","8.8","9.2"
"Walton","2020-11-12","168","24602","14","2386","9.4","9.1"
"Walton","2020-11-13","213","24815","21","2407","9.8","9.3"
"Walton","2020-11-14","137","24952","19","2426","9.4","9.8"
"Walton","2020-11-15","110","25062","7","2433","9.1","9.2"
"Walton","2020-11-16","228","25290","22","2455","9.2","9.3"
"Walton","2020-11-17","199","25489","24","2479","9.9","9.5"
"Walton","2020-11-18","264","25753","28","2507","10.1","9.4"
"Walton","2020-11-19","250","26003","22","2529","10.2","9.8"
"Walton","2020-11-20","256","26259","31","2560","10.5","10.1"
"Walton","2020-11-21","163","26422","19","2579","10.2","9.8"
"Walton","2020-11-22","93","26515","12","2591","11.1","10.1"
"Walton","2020-11-23","247","26762","34","2625","11.7","10.5"
"Walton","2020-11-24","196","26958","39","2664","12.8","11.4"
"Walton","2020-11-25","264","27222","53","2717","14.2","12.1"
"Walton","2020-11-26","46","27268","7","2724","15.1","12.6"
"Walton","2020-11-27","219","27487","35","2759","15.6","13.1"
"Walton","2020-11-28","126","27613","35","2794","17.9","14.1"
"Walton","2020-11-29","108","27721","26","2820","19.5","15.3"
"Walton","2020-11-30","312","28033","41","2861","19.5","15.6"
"Walton","2020-12-01","244","28277","54","2915","19.8","16.3"
"Walton","2020-12-02","362","28639","69","2984","19.6","16.9"
"Walton","2020-12-03","317","28956","62","3046","20.2","17.7"
"Walton","2020-12-04","351","29307","46","3092","19.8","17.7"
"Walton","2020-12-05","144","29451","29","3121","18.7","18.3"
"Walton","2020-12-06","144","29595","28","3149","18.1","18.8"
"Walton","2020-12-07","303","29898","47","3196","18.4","18.9"
"Walton","2020-12-08","308","30206","56","3252","17.9","18.8"
"Walton","2020-12-09","294","30500","47","3299","17.4","18.5"
"Walton","2020-12-10","338","30838","63","3362","17.3","18.8"
"Walton","2020-12-11","453","31291","63","3425","17.4","18.6"
"Walton","2020-12-12","270","31561","50","3475","17.2","18"
"Walton","2020-12-13","103","31664","30","3505","18.6","18.3"
"Walton","2020-12-14","410","32074","73","3578","18.9","18.7"
"Walton","2020-12-15","304","32378","45","3623","18.4","18.1"
"Walton","2020-12-16","341","32719","84","3707","19.6","18.5"
"Walton","2020-12-17","332","33051","90","3797","20.8","19.1"
"Walton","2020-12-18","371","33422","73","3870","21.7","19.5"
"Walton","2020-12-19","203","33625","44","3914","22.1","19.6"
"Walton","2020-12-20","128","33753","31","3945","21.4","20"
"Walton","2020-12-21","407","34160","127","4072","23.3","21.1"
"Walton","2020-12-22","410","34570","137","4209","26","22.2"
"Walton","2020-12-23","433","35003","126","4335","26.6","23.1"
"Walton","2020-12-24","407","35410","80","4415","25.6","23.2"
"Walton","2020-12-25","34","35444","15","4430","29.1","25.4"
"Walton","2020-12-26","161","35605","50","4480","30.4","26.3"
"Walton","2020-12-27","155","35760","63","4543","32.7","27.1"
"Walton","2020-12-28","450","36210","142","4685","32.8","28.1"
"Walton","2020-12-29","369","36579","142","4827","33.5","29.8"
"Walton","2020-12-30","419","36998","151","4978","34.5","30.6"
"Walton","2020-12-31","398","37396","126","5104","36.2","30.9"
"Walton","2021-01-01","95","37491","35","5139","35.2","32.1"
"Walton","2021-01-02","132","37623","40","5179","35.1","32.7"
"Walton","2021-01-03","200","37823","31","5210","31.5","32.1"
"Walton","2021-01-04","405","38228","111","5321","30.9","31.8"
"Walton","2021-01-05","443","38671","138","5459","29.8","31.7"
"Walton","2021-01-06","410","39081","126","5585","29.1","31.8"
"Walton","2021-01-07","507","39588","128","5713","28.2","32.2"
"Walton","2021-01-08","405","39993","95","5808","26.3","30.7"
"Walton","2021-01-09","233","40226","61","5869","25.7","30.4"
"Walton","2021-01-10","124","40350","41","5910","28.2","29.8"
"Walton","2021-01-11","383","40733","84","5994","27.4","29.1"
"Walton","2021-01-12","407","41140","103","6097","26.6","28.2"
"Walton","2021-01-13","413","41553","104","6201","25.8","27.4"
"Walton","2021-01-14","328","41881","83","6284","25.8","27"
"Walton","2021-01-15","420","42301","99","6383","25.8","26"
"Walton","2021-01-16","217","42518","33","6416","24.2","24.9"
"Walton","2021-01-17","77","42595","21","6437","23.4","25.8"
"Walton","2021-01-18","56","42651","8","6445","22.3","24.8"
"Walton","2021-01-19","11","42662","4","6449","23.9","25.2"
"Walton","2021-01-20","0","42662","0","6449","20.3","23"
"Ware","2020-02-01","0","0","0","0",".","."
"Ware","2020-02-02","0","0","0","0",".","."
"Ware","2020-02-03","0","0","0","0",".","."
"Ware","2020-02-04","0","0","0","0",".","."
"Ware","2020-02-05","0","0","0","0",".","."
"Ware","2020-02-06","0","0","0","0",".","."
"Ware","2020-02-07","0","0","0","0","0","."
"Ware","2020-02-08","0","0","0","0","0","."
"Ware","2020-02-09","0","0","0","0","0","."
"Ware","2020-02-10","0","0","0","0","0","."
"Ware","2020-02-11","0","0","0","0","0","."
"Ware","2020-02-12","0","0","0","0","0","."
"Ware","2020-02-13","0","0","0","0","0","."
"Ware","2020-02-14","0","0","0","0","0","0"
"Ware","2020-02-15","0","0","0","0","0","0"
"Ware","2020-02-16","0","0","0","0","0","0"
"Ware","2020-02-17","0","0","0","0","0","0"
"Ware","2020-02-18","0","0","0","0","0","0"
"Ware","2020-02-19","0","0","0","0","0","0"
"Ware","2020-02-20","0","0","0","0","0","0"
"Ware","2020-02-21","0","0","0","0","0","0"
"Ware","2020-02-22","0","0","0","0","0","0"
"Ware","2020-02-23","0","0","0","0","0","0"
"Ware","2020-02-24","0","0","0","0","0","0"
"Ware","2020-02-25","0","0","0","0","0","0"
"Ware","2020-02-26","0","0","0","0","0","0"
"Ware","2020-02-27","0","0","0","0","0","0"
"Ware","2020-02-28","0","0","0","0","0","0"
"Ware","2020-02-29","0","0","0","0","0","0"
"Ware","2020-03-01","0","0","0","0","0","0"
"Ware","2020-03-02","0","0","0","0","0","0"
"Ware","2020-03-03","0","0","0","0","0","0"
"Ware","2020-03-04","0","0","0","0","0","0"
"Ware","2020-03-05","0","0","0","0","0","0"
"Ware","2020-03-06","0","0","0","0","0","0"
"Ware","2020-03-07","0","0","0","0","0","0"
"Ware","2020-03-08","0","0","0","0","0","0"
"Ware","2020-03-09","0","0","0","0","0","0"
"Ware","2020-03-10","0","0","0","0","0","0"
"Ware","2020-03-11","1","1","0","0","0","0"
"Ware","2020-03-12","0","1","0","0","0","0"
"Ware","2020-03-13","19","20","0","0","0","0"
"Ware","2020-03-14","1","21","0","0","0","0"
"Ware","2020-03-15","1","22","0","0","0","0"
"Ware","2020-03-16","1","23","0","0","0","0"
"Ware","2020-03-17","7","30","0","0","0","0"
"Ware","2020-03-18","10","40","2","2","2.9","1.4"
"Ware","2020-03-19","8","48","0","2","2.9","1.4"
"Ware","2020-03-20","24","72","0","2","2.9","1.4"
"Ware","2020-03-21","5","77","0","2","2.9","1.4"
"Ware","2020-03-22","3","80","0","2","2.9","1.4"
"Ware","2020-03-23","39","119","1","3","3.2","1.6"
"Ware","2020-03-24","40","159","4","7","4.7","2.3"
"Ware","2020-03-25","43","202","0","7","1.8","2.3"
"Ware","2020-03-26","38","240","3","10","2.9","2.9"
"Ware","2020-03-27","27","267","4","14","5","3.9"
"Ware","2020-03-28","2","269","0","14","5","3.9"
"Ware","2020-03-29","0","269","0","14","5","3.9"
"Ware","2020-03-30","43","312","8","22","7.3","5.3"
"Ware","2020-03-31","39","351","8","30","8.8","6.7"
"Ware","2020-04-01","33","384","7","37","11.9","6.8"
"Ware","2020-04-02","49","433","7","44","12.8","7.8"
"Ware","2020-04-03","50","483","7","51","12.7","8.8"
"Ware","2020-04-04","14","497","1","52","13.7","9.4"
"Ware","2020-04-05","0","497","0","52","13.7","9.4"
"Ware","2020-04-06","53","550","9","61","13.4","10.4"
"Ware","2020-04-07","79","629","9","70","12.1","10.5"
"Ware","2020-04-08","60","689","15","85","12.7","12.3"
"Ware","2020-04-09","51","740","10","95","13.4","13.1"
"Ware","2020-04-10","51","791","9","104","14","13.3"
"Ware","2020-04-11","18","809","4","108","16.1","14.9"
"Ware","2020-04-12","4","813","2","110","23.3","18.5"
"Ware","2020-04-13","22","835","2","112","22.1","17.8"
"Ware","2020-04-14","27","862","1","113","21","16.6"
"Ware","2020-04-15","28","890","7","120","21","16.9"
"Ware","2020-04-16","56","946","7","127","20","16.7"
"Ware","2020-04-17","41","987","4","131","18.9","16.4"
"Ware","2020-04-18","17","1004","3","134","18.2","17.2"
"Ware","2020-04-19","14","1018","4","138","15.2","19.2"
"Ware","2020-04-20","42","1060","11","149","17.6","19.9"
"Ware","2020-04-21","36","1096","1","150","17.5","19.3"
"Ware","2020-04-22","23","1119","2","152","15.2","18.1"
"Ware","2020-04-23","19","1138","3","155","15.6","17.8"
"Ware","2020-04-24","26","1164","2","157","15.3","17.1"
"Ware","2020-04-25","15","1179","2","159","14.7","16.5"
"Ware","2020-04-26","7","1186","0","159","10.6","12.9"
"Ware","2020-04-27","22","1208","1","160","7.5","12.6"
"Ware","2020-04-28","44","1252","9","169","10.1","13.8"
"Ware","2020-04-29","30","1282","2","171","9.8","12.5"
"Ware","2020-04-30","36","1318","6","177","9.9","12.8"
"Ware","2020-05-01","18","1336","0","177","8.8","12.1"
"Ware","2020-05-02","12","1348","1","178","8.1","11.4"
"Ware","2020-05-03","9","1357","2","180","11.3","11"
"Ware","2020-05-04","143","1500","6","186","11.2","9.4"
"Ware","2020-05-05","125","1625","9","195","9.3","9.7"
"Ware","2020-05-06","112","1737","2","197","8.6","9.2"
"Ware","2020-05-07","90","1827","9","206","7.7","8.8"
"Ware","2020-05-08","19","1846","2","208","9.2","9"
"Ware","2020-05-09","6","1852","1","209","10.4","9.2"
"Ware","2020-05-10","2","1854","0","209","7.2","9.2"
"Ware","2020-05-11","122","1976","14","223","8.2","9.7"
"Ware","2020-05-12","117","2093","4","227","7.7","8.5"
"Ware","2020-05-13","49","2142","2","229","8","8.3"
"Ware","2020-05-14","13","2155","1","230","7.7","7.7"
"Ware","2020-05-15","27","2182","5","235","8.8","9"
"Ware","2020-05-16","15","2197","1","236","7.4","8.9"
"Ware","2020-05-17","10","2207","0","236","7.4","7.3"
"Ware","2020-05-18","60","2267","6","242","7.2","7.7"
"Ware","2020-05-19","86","2353","5","247","7.5","7.6"
"Ware","2020-05-20","45","2398","3","250","7.9","8"
"Ware","2020-05-21","128","2526","9","259","7.8","7.8"
"Ware","2020-05-22","96","2622","1","260","5.3","7.1"
"Ware","2020-05-23","11","2633","0","260","4.4","5.9"
"Ware","2020-05-24","54","2687","3","263","5.2","6.3"
"Ware","2020-05-25","19","2706","2","265","5.2","6.2"
"Ware","2020-05-26","203","2909","12","277","5.2","6.4"
"Ware","2020-05-27","129","3038","5","282","4.8","6.4"
"Ware","2020-05-28","227","3265","4","286","4.1","6"
"Ware","2020-05-29","53","3318","2","288","4.5","4.9"
"Ware","2020-05-30","2","3320","1","289","11.6","8"
"Ware","2020-05-31","1","3321","0","289","10.8","8"
"Ware","2020-06-01","71","3392","2","291","9.7","7.5"
"Ware","2020-06-02","57","3449","5","296","10.1","7.7"
"Ware","2020-06-03","153","3602","4","300","10","7.4"
"Ware","2020-06-04","45","3647","0","300","9.7","6.9"
"Ware","2020-06-05","120","3767","4","304","9.6","7.1"
"Ware","2020-06-06","13","3780","2","306","4.7","8.2"
"Ware","2020-06-07","10","3790","0","306","4.7","7.8"
"Ware","2020-06-08","196","3986","19","325","5.7","7.7"
"Ware","2020-06-09","211","4197","6","331","4.8","7.5"
"Ware","2020-06-10","157","4354","0","331","4.5","7.2"
"Ware","2020-06-11","146","4500","7","338","5.1","7.4"
"Ware","2020-06-12","101","4601","6","344","5.5","7.6"
"Ware","2020-06-13","9","4610","2","346","6.5","5.6"
"Ware","2020-06-14","5","4615","1","347","9.4","7"
"Ware","2020-06-15","134","4749","17","364","9.8","7.7"
"Ware","2020-06-16","149","4898","14","378","10.7","7.8"
"Ware","2020-06-17","139","5037","19","397","12.7","8.6"
"Ware","2020-06-18","178","5215","12","409","13","9.1"
"Ware","2020-06-19","155","5370","16","425","13.6","9.5"
"Ware","2020-06-20","60","5430","3","428","11.1","8.8"
"Ware","2020-06-21","9","5439","2","430","11.4","10.4"
"Ware","2020-06-22","129","5568","27","457","12.6","11.2"
"Ware","2020-06-23","248","5816","36","493","13.3","12"
"Ware","2020-06-24","90","5906","10","503","13","12.8"
"Ware","2020-06-25","333","6239","24","527","13","13"
"Ware","2020-06-26","197","6436","6","533","12","12.8"
"Ware","2020-06-27","22","6458","4","537","13.9","12.5"
"Ware","2020-06-28","18","6476","4","541","13.9","12.7"
"Ware","2020-06-29","220","6696","22","563","12.3","12.5"
"Ware","2020-06-30","227","6923","23","586","11.7","12.5"
"Ware","2020-07-01","140","7063","10","596","11.1","12.1"
"Ware","2020-07-02","307","7370","24","620","11.2","12.1"
"Ware","2020-07-03","112","7482","11","631","12.2","12.1"
"Ware","2020-07-04","35","7517","7","638","12.4","13.2"
"Ware","2020-07-05","14","7531","6","644","15.4","14.6"
