"province","date_recovered","recovered","cumulative_recovered"
"Ontario",2020-12-24,2013,141023
"Ontario",2020-12-25,0,141023
"Ontario",2020-12-26,4150,145173
"Ontario",2020-12-27,2005,147178
"Ontario",2020-12-28,2151,149329
"Ontario",2020-12-29,2233,151562
"Ontario",2020-12-30,2237,153799
"Ontario",2020-12-31,2213,156012
"Ontario",2021-01-01,2460,158472
"Ontario",2021-01-02,2054,160526
"Ontario",2021-01-03,2175,162701
"Ontario",2021-01-04,2074,164775
"Ontario",2021-01-05,2015,166790
"Ontario",2021-01-06,3005,169795
"Ontario",2021-01-07,2776,172571
"Ontario",2021-01-08,2738,175309
"Ontario",2021-01-09,2915,178224
"Ontario",2021-01-10,2496,180720
"Ontario",2021-01-11,2756,183476
"Ontario",2021-01-12,3353,186829
"Ontario",2021-01-13,3392,190221
"Ontario",2021-01-14,3593,193814
"Ontario",2021-01-15,3380,197194
"Ontario",2021-01-16,3212,200406
"Ontario",2021-01-17,3078,203484
"Ontario",2021-01-18,2826,206310
"Ontario",2021-01-19,2873,209183
"Ontario",2021-01-20,3714,212897
"Ontario",2021-01-21,2990,215887
"Ontario",2021-01-22,3375,219262
"Ontario",2021-01-23,3025,222287
"Ontario",2021-01-24,2759,225046
"Ontario",2021-01-25,2448,227494
"Ontario",2021-01-26,2261,229755
"Ontario",2021-01-27,2725,232480
"Ontario",2021-01-28,2491,234971
"Ontario",2021-01-29,2900,237871
"Ontario",2021-01-30,2623,240494
"Ontario",2021-01-31,2313,242807
"Ontario",2021-02-01,2132,244939
"PEI",2020-02-12,0,0
"PEI",2020-02-13,0,0
"PEI",2020-02-14,0,0
"PEI",2020-02-15,0,0
"PEI",2020-02-16,0,0
"PEI",2020-02-17,0,0
"PEI",2020-02-18,0,0
"PEI",2020-02-19,0,0
"PEI",2020-02-20,0,0
"PEI",2020-02-21,0,0
"PEI",2020-02-22,0,0
"PEI",2020-02-23,0,0
"PEI",2020-02-24,0,0
"PEI",2020-02-25,0,0
"PEI",2020-02-26,0,0
"PEI",2020-02-27,0,0
"PEI",2020-02-28,0,0
"PEI",2020-02-29,0,0
"PEI",2020-03-01,0,0
"PEI",2020-03-02,0,0
"PEI",2020-03-03,0,0
"PEI",2020-03-04,0,0
"PEI",2020-03-05,0,0
"PEI",2020-03-06,0,0
"PEI",2020-03-07,0,0
"PEI",2020-03-08,0,0
"PEI",2020-03-09,0,0
"PEI",2020-03-10,0,0
"PEI",2020-03-11,0,0
"PEI",2020-03-12,0,0
"PEI",2020-03-13,0,0
"PEI",2020-03-14,0,0
"PEI",2020-03-15,0,0
"PEI",2020-03-16,0,0
"PEI",2020-03-17,0,0
"PEI",2020-03-18,0,0
"PEI",2020-03-19,0,0
"PEI",2020-03-20,0,0
"PEI",2020-03-21,0,0
"PEI",2020-03-22,0,0
"PEI",2020-03-23,0,0
"PEI",2020-03-24,0,0
"PEI",2020-03-25,0,0
"PEI",2020-03-26,1,1
"PEI",2020-03-27,0,1
"PEI",2020-03-28,0,1
"PEI",2020-03-29,0,1
"PEI",2020-03-30,0,1
"PEI",2020-03-31,0,1
"PEI",2020-04-01,2,3
"PEI",2020-04-02,0,3
"PEI",2020-04-03,1,4
"PEI",2020-04-04,2,6
"PEI",2020-04-05,0,6
"PEI",2020-04-06,2,8
"PEI",2020-04-07,0,8
"PEI",2020-04-08,9,17
"PEI",2020-04-09,0,17
"PEI",2020-04-10,0,17
"PEI",2020-04-11,0,17
"PEI",2020-04-12,0,17
"PEI",2020-04-13,6,23
"PEI",2020-04-14,0,23
"PEI",2020-04-15,0,23
"PEI",2020-04-16,0,23
"PEI",2020-04-17,0,23
"PEI",2020-04-18,0,23
"PEI",2020-04-19,0,23
"PEI",2020-04-20,0,23
"PEI",2020-04-21,0,23
"PEI",2020-04-22,1,24
"PEI",2020-04-23,0,24
"PEI",2020-04-24,0,24
"PEI",2020-04-25,0,24
"PEI",2020-04-26,0,24
"PEI",2020-04-27,0,24
"PEI",2020-04-28,0,24
"PEI",2020-04-29,0,24
"PEI",2020-04-30,0,24
"PEI",2020-05-01,0,24
"PEI",2020-05-02,0,24
"PEI",2020-05-03,0,24
"PEI",2020-05-04,1,25
"PEI",2020-05-05,0,25
"PEI",2020-05-06,1,26
"PEI",2020-05-07,0,26
"PEI",2020-05-08,1,27
"PEI",2020-05-09,0,27
"PEI",2020-05-10,0,27
"PEI",2020-05-11,0,27
"PEI",2020-05-12,0,27
"PEI",2020-05-13,0,27
"PEI",2020-05-14,0,27
"PEI",2020-05-15,0,27
"PEI",2020-05-16,0,27
"PEI",2020-05-17,0,27
"PEI",2020-05-18,0,27
"PEI",2020-05-19,0,27
"PEI",2020-05-20,0,27
"PEI",2020-05-21,0,27
"PEI",2020-05-22,0,27
"PEI",2020-05-23,0,27
"PEI",2020-05-24,0,27
"PEI",2020-05-25,0,27
"PEI",2020-05-26,0,27
"PEI",2020-05-27,0,27
"PEI",2020-05-28,0,27
"PEI",2020-05-29,0,27
"PEI",2020-05-30,0,27
"PEI",2020-05-31,0,27
"PEI",2020-06-01,0,27
"PEI",2020-06-02,0,27
"PEI",2020-06-03,0,27
"PEI",2020-06-04,0,27
"PEI",2020-06-05,0,27
"PEI",2020-06-06,0,27
"PEI",2020-06-07,0,27
"PEI",2020-06-08,0,27
"PEI",2020-06-09,0,27
"PEI",2020-06-10,0,27
"PEI",2020-06-11,0,27
"PEI",2020-06-12,0,27
"PEI",2020-06-13,0,27
"PEI",2020-06-14,0,27
"PEI",2020-06-15,0,27
"PEI",2020-06-16,0,27
"PEI",2020-06-17,0,27
"PEI",2020-06-18,0,27
"PEI",2020-06-19,0,27
"PEI",2020-06-20,0,27
"PEI",2020-06-21,0,27
"PEI",2020-06-22,0,27
"PEI",2020-06-23,0,27
"PEI",2020-06-24,0,27
"PEI",2020-06-25,0,27
"PEI",2020-06-26,0,27
"PEI",2020-06-27,0,27
"PEI",2020-06-28,0,27
"PEI",2020-06-29,0,27
"PEI",2020-06-30,0,27
"PEI",2020-07-01,0,27
"PEI",2020-07-02,0,27
"PEI",2020-07-03,0,27
"PEI",2020-07-04,0,27
"PEI",2020-07-05,0,27
"PEI",2020-07-06,0,27
"PEI",2020-07-07,0,27
"PEI",2020-07-08,0,27
"PEI",2020-07-09,0,27
"PEI",2020-07-10,0,27
"PEI",2020-07-11,0,27
"PEI",2020-07-12,0,27
"PEI",2020-07-13,0,27
"PEI",2020-07-14,0,27
"PEI",2020-07-15,0,27
"PEI",2020-07-16,0,27
"PEI",2020-07-17,2,29
"PEI",2020-07-18,0,29
"PEI",2020-07-19,0,29
"PEI",2020-07-20,2,31
"PEI",2020-07-21,2,33
"PEI",2020-07-22,1,34
"PEI",2020-07-23,0,34
"PEI",2020-07-24,0,34
"PEI",2020-07-25,0,34
"PEI",2020-07-26,0,34
"PEI",2020-07-27,0,34
"PEI",2020-07-28,2,36
"PEI",2020-07-29,0,36
"PEI",2020-07-30,0,36
"PEI",2020-07-31,0,36
"PEI",2020-08-01,0,36
"PEI",2020-08-02,0,36
"PEI",2020-08-03,0,36
"PEI",2020-08-04,0,36
"PEI",2020-08-05,0,36
"PEI",2020-08-06,0,36
"PEI",2020-08-07,0,36
"PEI",2020-08-08,0,36
"PEI",2020-08-09,0,36
"PEI",2020-08-10,0,36
"PEI",2020-08-11,0,36
"PEI",2020-08-12,0,36
"PEI",2020-08-13,0,36
"PEI",2020-08-14,0,36
"PEI",2020-08-15,0,36
"PEI",2020-08-16,0,36
"PEI",2020-08-17,0,36
"PEI",2020-08-18,0,36
"PEI",2020-08-19,0,36
"PEI",2020-08-20,0,36
"PEI",2020-08-21,0,36
"PEI",2020-08-22,0,36
"PEI",2020-08-23,0,36
"PEI",2020-08-24,0,36
"PEI",2020-08-25,5,41
"PEI",2020-08-26,0,41
"PEI",2020-08-27,0,41
"PEI",2020-08-28,0,41
"PEI",2020-08-29,0,41
"PEI",2020-08-30,0,41
"PEI",2020-08-31,0,41
"PEI",2020-09-01,3,44
"PEI",2020-09-02,0,44
"PEI",2020-09-03,0,44
"PEI",2020-09-04,0,44
"PEI",2020-09-05,0,44
"PEI",2020-09-06,0,44
"PEI",2020-09-07,0,44
"PEI",2020-09-08,0,44
"PEI",2020-09-09,0,44
"PEI",2020-09-10,0,44
"PEI",2020-09-11,3,47
"PEI",2020-09-12,0,47
"PEI",2020-09-13,0,47
"PEI",2020-09-14,0,47
"PEI",2020-09-15,9,56
"PEI",2020-09-16,0,56
"PEI",2020-09-17,0,56
"PEI",2020-09-18,0,56
"PEI",2020-09-19,0,56
"PEI",2020-09-20,0,56
"PEI",2020-09-21,0,56
"PEI",2020-09-22,0,56
"PEI",2020-09-23,1,57
"PEI",2020-09-24,0,57
"PEI",2020-09-25,0,57
"PEI",2020-09-26,0,57
"PEI",2020-09-27,0,57
"PEI",2020-09-28,0,57
"PEI",2020-09-29,0,57
"PEI",2020-09-30,0,57
"PEI",2020-10-01,0,57
"PEI",2020-10-02,0,57
"PEI",2020-10-03,0,57
"PEI",2020-10-04,0,57
"PEI",2020-10-05,0,57
"PEI",2020-10-06,1,58
"PEI",2020-10-07,0,58
"PEI",2020-10-08,0,58
"PEI",2020-10-09,0,58
"PEI",2020-10-10,0,58
"PEI",2020-10-11,0,58
"PEI",2020-10-12,0,58
"PEI",2020-10-13,2,60
"PEI",2020-10-14,0,60
"PEI",2020-10-15,0,60
"PEI",2020-10-16,0,60
"PEI",2020-10-17,0,60
"PEI",2020-10-18,0,60
"PEI",2020-10-19,0,60
"PEI",2020-10-20,1,61
"PEI",2020-10-21,0,61
"PEI",2020-10-22,0,61
"PEI",2020-10-23,2,63
"PEI",2020-10-24,0,63
"PEI",2020-10-25,0,63
"PEI",2020-10-26,0,63
"PEI",2020-10-27,0,63
"PEI",2020-10-28,0,63
"PEI",2020-10-29,0,63
"PEI",2020-10-30,1,64
"PEI",2020-10-31,0,64
"PEI",2020-11-01,0,64
"PEI",2020-11-02,0,64
"PEI",2020-11-03,0,64
"PEI",2020-11-04,0,64
"PEI",2020-11-05,0,64
"PEI",2020-11-06,0,64
"PEI",2020-11-07,0,64
"PEI",2020-11-08,0,64
"PEI",2020-11-09,0,64
"PEI",2020-11-10,0,64
"PEI",2020-11-11,0,64
"PEI",2020-11-12,0,64
"PEI",2020-11-13,0,64
"PEI",2020-11-14,0,64
"PEI",2020-11-15,0,64
"PEI",2020-11-16,0,64
"PEI",2020-11-17,1,65
"PEI",2020-11-18,0,65
"PEI",2020-11-19,0,65
"PEI",2020-11-20,0,65
"PEI",2020-11-21,0,65
"PEI",2020-11-22,0,65
"PEI",2020-11-23,2,67
"PEI",2020-11-24,1,68
"PEI",2020-11-25,0,68
"PEI",2020-11-26,0,68
"PEI",2020-11-27,0,68
"PEI",2020-11-28,0,68
"PEI",2020-11-29,0,68
"PEI",2020-11-30,0,68
"PEI",2020-12-01,0,68
"PEI",2020-12-02,0,68
"PEI",2020-12-03,0,68
"PEI",2020-12-04,0,68
"PEI",2020-12-05,0,68
"PEI",2020-12-06,1,69
"PEI",2020-12-07,1,70
"PEI",2020-12-08,0,70
"PEI",2020-12-09,0,70
"PEI",2020-12-10,1,71
"PEI",2020-12-11,1,72
"PEI",2020-12-12,0,72
"PEI",2020-12-13,0,72
"PEI",2020-12-14,0,72
"PEI",2020-12-15,1,73
"PEI",2020-12-16,0,73
"PEI",2020-12-17,0,73
"PEI",2020-12-18,0,73
"PEI",2020-12-19,0,73
"PEI",2020-12-20,0,73
"PEI",2020-12-21,0,73
"PEI",2020-12-22,11,84
"PEI",2020-12-23,0,84
"PEI",2020-12-24,5,89
"PEI",2020-12-25,0,89
"PEI",2020-12-26,0,89
"PEI",2020-12-27,0,89
"PEI",2020-12-28,0,89
"PEI",2020-12-29,1,90
"PEI",2020-12-30,0,90
"PEI",2020-12-31,0,90
"PEI",2021-01-01,0,90
"PEI",2021-01-02,0,90
"PEI",2021-01-03,0,90
"PEI",2021-01-04,0,90
"PEI",2021-01-05,3,93
"PEI",2021-01-06,0,93
"PEI",2021-01-07,1,94
"PEI",2021-01-08,0,94
"PEI",2021-01-09,0,94
"PEI",2021-01-10,0,94
"PEI",2021-01-11,0,94
"PEI",2021-01-12,1,95
"PEI",2021-01-13,0,95
"PEI",2021-01-14,1,96
"PEI",2021-01-15,0,96
"PEI",2021-01-16,0,96
"PEI",2021-01-17,0,96
"PEI",2021-01-18,2,98
"PEI",2021-01-19,5,103
"PEI",2021-01-20,0,103
"PEI",2021-01-21,0,103
"PEI",2021-01-22,0,103
"PEI",2021-01-23,0,103
"PEI",2021-01-24,0,103
"PEI",2021-01-25,0,103
"PEI",2021-01-26,1,104
"PEI",2021-01-27,0,104
"PEI",2021-01-28,1,105
"PEI",2021-01-29,0,105
"PEI",2021-01-30,0,105
"PEI",2021-01-31,0,105
"PEI",2021-02-01,2,107
"Quebec",2020-02-12,0,0
"Quebec",2020-02-13,0,0
"Quebec",2020-02-14,0,0
"Quebec",2020-02-15,0,0
"Quebec",2020-02-16,0,0
"Quebec",2020-02-17,0,0
"Quebec",2020-02-18,0,0
"Quebec",2020-02-19,0,0
"Quebec",2020-02-20,0,0
"Quebec",2020-02-21,0,0
"Quebec",2020-02-22,0,0
"Quebec",2020-02-23,0,0
"Quebec",2020-02-24,0,0
"Quebec",2020-02-25,0,0
"Quebec",2020-02-26,0,0
"Quebec",2020-02-27,0,0
"Quebec",2020-02-28,0,0
"Quebec",2020-02-29,0,0
"Quebec",2020-03-01,0,0
"Quebec",2020-03-02,0,0
"Quebec",2020-03-03,0,0
"Quebec",2020-03-04,0,0
"Quebec",2020-03-05,0,0
"Quebec",2020-03-06,0,0
"Quebec",2020-03-07,0,0
"Quebec",2020-03-08,0,0
"Quebec",2020-03-09,0,0
"Quebec",2020-03-10,0,0
"Quebec",2020-03-11,0,0
"Quebec",2020-03-12,0,0
"Quebec",2020-03-13,0,0
"Quebec",2020-03-14,0,0
"Quebec",2020-03-15,0,0
"Quebec",2020-03-16,0,0
"Quebec",2020-03-17,0,0
"Quebec",2020-03-18,1,1
"Quebec",2020-03-19,0,1
"Quebec",2020-03-20,0,1
"Quebec",2020-03-21,0,1
"Quebec",2020-03-22,0,1
"Quebec",2020-03-23,0,1
"Quebec",2020-03-24,0,1
"Quebec",2020-03-25,0,1
"Quebec",2020-03-26,0,1
"Quebec",2020-03-27,28,29
"Quebec",2020-03-28,0,29
"Quebec",2020-03-29,55,84
"Quebec",2020-03-30,0,84
"Quebec",2020-03-31,0,84
"Quebec",2020-04-01,71,155
"Quebec",2020-04-02,69,224
"Quebec",2020-04-03,82,306
"Quebec",2020-04-04,131,437
"Quebec",2020-04-05,27,464
"Quebec",2020-04-06,147,611
"Quebec",2020-04-07,109,720
"Quebec",2020-04-08,107,827
"Quebec",2020-04-09,285,1112
"Quebec",2020-04-10,229,1341
"Quebec",2020-04-11,222,1563
"Quebec",2020-04-12,182,1745
"Quebec",2020-04-13,237,1982
"Quebec",2020-04-14,164,2146
"Quebec",2020-04-15,345,2491
"Quebec",2020-04-16,350,2841
"Quebec",2020-04-17,227,3068
"Quebec",2020-04-18,247,3315
"Quebec",2020-04-19,240,3555
"Quebec",2020-04-20,292,3847
"Quebec",2020-04-21,201,4048
"Quebec",2020-04-22,243,4291
"Quebec",2020-04-23,193,4484
"Quebec",2020-04-24,240,4724
"Quebec",2020-04-25,333,5057
"Quebec",2020-04-26,285,5342
"Quebec",2020-04-27,175,5517
"Quebec",2020-04-28,324,5841
"Quebec",2020-04-29,207,6048
"Quebec",2020-04-30,251,6299
"Quebec",2020-05-01,401,6700
"Quebec",2020-05-02,265,6965
"Quebec",2020-05-03,293,7258
"Quebec",2020-05-04,320,7578
"Quebec",2020-05-05,345,7923
"Quebec",2020-05-06,361,8284
"Quebec",2020-05-07,389,8673
"Quebec",2020-05-08,255,8928
"Quebec",2020-05-09,340,9268
"Quebec",2020-05-10,258,9526
"Quebec",2020-05-11,177,9703
"Quebec",2020-05-12,353,10056
"Quebec",2020-05-13,414,10470
"Quebec",2020-05-14,359,10829
"Quebec",2020-05-15,210,11039
"Quebec",2020-05-16,419,11458
"Quebec",2020-05-17,296,11754
"Quebec",2020-05-18,291,12045
"Quebec",2020-05-19,452,12497
"Quebec",2020-05-20,325,12822
"Quebec",2020-05-21,505,13327
"Quebec",2020-05-22,492,13819
"Quebec",2020-05-23,225,14044
"Quebec",2020-05-24,287,14331
"Quebec",2020-05-25,323,14654
"Quebec",2020-05-26,345,14999
"Quebec",2020-05-27,320,15319
"Quebec",2020-05-28,299,15618
"Quebec",2020-05-29,290,15908
"Quebec",2020-05-30,162,16070
"Quebec",2020-05-31,276,16346
"Quebec",2020-06-01,251,16597
"Quebec",2020-06-02,206,16803
"Quebec",2020-06-03,295,17098
"Quebec",2020-06-04,238,17336
"Quebec",2020-06-05,428,17764
"Quebec",2020-06-06,648,18412
"Quebec",2020-06-07,302,18714
"Quebec",2020-06-08,280,18994
"Quebec",2020-06-09,367,19361
"Quebec",2020-06-10,480,19841
"Quebec",2020-06-11,458,20299
"Quebec",2020-06-12,524,20823
"Quebec",2020-06-13,458,21281
"Quebec",2020-06-14,461,21742
"Quebec",2020-06-15,471,22213
"Quebec",2020-06-16,137,22350
"Quebec",2020-06-17,199,22549
"Quebec",2020-06-18,205,22754
"Quebec",2020-06-19,218,22972
"Quebec",2020-06-20,229,23201
"Quebec",2020-06-21,121,23322
"Quebec",2020-06-22,184,23506
"Quebec",2020-06-23,114,23620
"Quebec",2020-06-24,90,23710
"Quebec",2020-06-25,76,23786
"Quebec",2020-06-26,0,23786
"Quebec",2020-06-27,0,23786
"Quebec",2020-06-28,0,23786
"Quebec",2020-06-29,816,24602
"Quebec",2020-06-30,196,24798
"Quebec",2020-07-01,151,24949
"Quebec",2020-07-02,85,25034
"Quebec",2020-07-03,124,25158
"Quebec",2020-07-04,122,25280
"Quebec",2020-07-05,66,25346
"Quebec",2020-07-06,32,25378
"Quebec",2020-07-07,80,25458
"Quebec",2020-07-08,76,25534
"Quebec",2020-07-09,82,25616
"Quebec",2020-07-10,59,25675
"Quebec",2020-07-11,98,25773
"Quebec",2020-07-12,89,25862
"Quebec",2020-07-13,49,25911
"Quebec",2020-07-14,114,26025
"Quebec",2020-07-15,72,26097
"Quebec",2020-07-16,156,26253
"Quebec",2020-07-17,23686,49939
"Quebec",2020-07-18,88,50027
"Quebec",2020-07-19,23,50050
"Quebec",2020-07-20,140,50190
"Quebec",2020-07-21,108,50298
"Quebec",2020-07-22,75,50373
"Quebec",2020-07-23,132,50505
"Quebec",2020-07-24,110,50615
"Quebec",2020-07-25,88,50703
"Quebec",2020-07-26,109,50812
"Quebec",2020-07-27,74,50886
"Quebec",2020-07-28,0,50886
"Quebec",2020-07-29,0,50886
"Quebec",2020-07-30,0,50886
"Quebec",2020-07-31,0,50886
"Quebec",2020-08-01,0,50886
"Quebec",2020-08-02,0,50886
"Quebec",2020-08-03,0,50886
"Quebec",2020-08-04,0,50886
"Quebec",2020-08-05,0,50886
"Quebec",2020-08-06,0,50886
"Quebec",2020-08-07,0,50886
"Quebec",2020-08-08,0,50886
"Quebec",2020-08-09,0,50886
"Quebec",2020-08-10,2155,53041
"Quebec",2020-08-11,94,53135
"Quebec",2020-08-12,135,53270
"Quebec",2020-08-13,171,53441
"Quebec",2020-08-14,157,53598
"Quebec",2020-08-15,111,53709
"Quebec",2020-08-16,138,53847
"Quebec",2020-08-17,83,53930
"Quebec",2020-08-18,153,54083
"Quebec",2020-08-19,155,54238
"Quebec",2020-08-20,145,54383
"Quebec",2020-08-21,89,54472
"Quebec",2020-08-22,104,54576
"Quebec",2020-08-23,106,54682
"Quebec",2020-08-24,79,54761
"Quebec",2020-08-25,89,54850
"Quebec",2020-08-26,72,54922
"Quebec",2020-08-27,86,55008
"Quebec",2020-08-28,98,55106
"Quebec",2020-08-29,129,55235
"Quebec",2020-08-30,65,55300
"Quebec",2020-08-31,53,55353
"Quebec",2020-09-01,85,55438
"Quebec",2020-09-02,77,55515
"Quebec",2020-09-03,100,55615
"Quebec",2020-09-04,109,55724
"Quebec",2020-09-05,86,55810
"Quebec",2020-09-06,61,55871
"Quebec",2020-09-07,89,55960
"Quebec",2020-09-08,202,56162
"Quebec",2020-09-09,238,56400
"Quebec",2020-09-10,224,56624
"Quebec",2020-09-11,219,56843
"Quebec",2020-09-12,211,57054
"Quebec",2020-09-13,214,57268
"Quebec",2020-09-14,160,57428
"Quebec",2020-09-15,200,57628
"Quebec",2020-09-16,176,57804
"Quebec",2020-09-17,208,58012
"Quebec",2020-09-18,206,58218
"Quebec",2020-09-19,272,58490
"Quebec",2020-09-20,306,58796
"Quebec",2020-09-21,335,59131
"Quebec",2020-09-22,319,59450
"Quebec",2020-09-23,236,59686
"Quebec",2020-09-24,257,59943
"Quebec",2020-09-25,313,60256
"Quebec",2020-09-26,404,60660
"Quebec",2020-09-27,469,61129
"Quebec",2020-09-28,500,61629
"Quebec",2020-09-29,466,62095
"Quebec",2020-09-30,469,62564
"Quebec",2020-10-01,580,63144
"Quebec",2020-10-02,539,63683
"Quebec",2020-10-03,795,64478
"Quebec",2020-10-04,826,65304
"Quebec",2020-10-05,876,66180
"Quebec",2020-10-06,853,67033
"Quebec",2020-10-07,702,67735
"Quebec",2020-10-08,850,68585
"Quebec",2020-10-09,901,69486
"Quebec",2020-10-10,1210,70696
"Quebec",2020-10-11,1143,71839
"Quebec",2020-10-12,1018,72857
"Quebec",2020-10-13,877,73734
"Quebec",2020-10-14,749,74483
"Quebec",2020-10-15,984,75467
"Quebec",2020-10-16,1045,76512
"Quebec",2020-10-17,1090,77602
"Quebec",2020-10-18,957,78559
"Quebec",2020-10-19,970,79529
"Quebec",2020-10-20,939,80468
"Quebec",2020-10-21,799,81267
"Quebec",2020-10-22,766,82033
"Quebec",2020-10-23,759,82792
"Quebec",2020-10-24,1027,83819
"Quebec",2020-10-25,1009,84828
"Quebec",2020-10-26,994,85822
"Quebec",2020-10-27,964,86786
"Quebec",2020-10-28,852,87638
"Quebec",2020-10-29,804,88442
"Quebec",2020-10-30,1150,89592
"Quebec",2020-10-31,984,90576
"Quebec",2020-11-01,912,91488
"Quebec",2020-11-02,908,92396
"Quebec",2020-11-03,920,93316
"Quebec",2020-11-04,785,94101
"Quebec",2020-11-05,783,94884
"Quebec",2020-11-06,1072,95956
"Quebec",2020-11-07,875,96831
"Quebec",2020-11-08,958,97789
"Quebec",2020-11-09,951,98740
"Quebec",2020-11-10,981,99721
"Quebec",2020-11-11,843,100564
"Quebec",2020-11-12,843,101407
"Quebec",2020-11-13,1162,102569
"Quebec",2020-11-14,1099,103668
"Quebec",2020-11-15,1180,104848
"Quebec",2020-11-16,1150,105998
"Quebec",2020-11-17,1328,107326
"Quebec",2020-11-18,1299,108625
"Quebec",2020-11-19,1175,109800
"Quebec",2020-11-20,1526,111326
"Quebec",2020-11-21,1408,112734
"Quebec",2020-11-22,1351,114085
"Quebec",2020-11-23,1282,115367
"Quebec",2020-11-24,1257,116624
"Quebec",2020-11-25,927,117551
"Quebec",2020-11-26,940,118491
"Quebec",2020-11-27,1236,119727
"Quebec",2020-11-28,1179,120906
"Quebec",2020-11-29,1108,122014
"Quebec",2020-11-30,1163,123177
"Quebec",2020-12-01,1023,124200
"Quebec",2020-12-02,997,125197
"Quebec",2020-12-03,982,126179
"Quebec",2020-12-04,1370,127549
"Quebec",2020-12-05,1279,128828
"Quebec",2020-12-06,1190,130018
"Quebec",2020-12-07,1279,131297
"Quebec",2020-12-08,1276,132573
"Quebec",2020-12-09,1119,133692
"Quebec",2020-12-10,1218,134910
"Quebec",2020-12-11,1736,136646
"Quebec",2020-12-12,1624,138270
"Quebec",2020-12-13,1580,139850
"Quebec",2020-12-14,1495,141345
"Quebec",2020-12-15,1549,142894
"Quebec",2020-12-16,1274,144168
"Quebec",2020-12-17,1364,145532
"Quebec",2020-12-18,1866,147398
"Quebec",2020-12-19,1847,149245
"Quebec",2020-12-20,1799,151044
"Quebec",2020-12-21,1825,152869
"Quebec",2020-12-22,1804,154673
"Quebec",2020-12-23,1602,156275
"Quebec",2020-12-24,1926,158201
"Quebec",2020-12-25,0,158201
"Quebec",2020-12-26,0,158201
"Quebec",2020-12-27,0,158201
"Quebec",2020-12-28,7865,166066
"Quebec",2020-12-29,1995,168061
"Quebec",2020-12-30,1984,170045
"Quebec",2020-12-31,2002,172047
"Quebec",2021-01-01,0,172047
"Quebec",2021-01-02,0,172047
"Quebec",2021-01-03,0,172047
"Quebec",2021-01-04,9158,181205
"Quebec",2021-01-05,397,181602
"Quebec",2021-01-06,3302,184904
"Quebec",2021-01-07,2092,186996
"Quebec",2021-01-08,2941,189937
"Quebec",2021-01-09,3042,192979
"Quebec",2021-01-10,2684,195663
"Quebec",2021-01-11,2275,197938
"Quebec",2021-01-12,1982,199920
"Quebec",2021-01-13,2246,202166
"Quebec",2021-01-14,2575,204741
"Quebec",2021-01-15,3193,207934
"Quebec",2021-01-16,2430,210364
"Quebec",2021-01-17,2644,213008
"Quebec",2021-01-18,2317,215325
"Quebec",2021-01-19,2250,217575
"Quebec",2021-01-20,2017,219592
"Quebec",2021-01-21,1735,221327
"Quebec",2021-01-22,2040,223367
"Quebec",2021-01-23,1878,225245
"Quebec",2021-01-24,1970,227215
"Quebec",2021-01-25,1672,228887
"Quebec",2021-01-26,1916,230803
"Quebec",2021-01-27,1418,232221
"Quebec",2021-01-28,1547,233768
"Quebec",2021-01-29,1748,235516
"Quebec",2021-01-30,1572,237088
"Quebec",2021-01-31,1560,238648
"Quebec",2021-02-01,1435,240083
"Repatriated",2020-02-12,0,0
"Repatriated",2020-02-13,0,0
"Repatriated",2020-02-14,0,0
"Repatriated",2020-02-15,0,0
"Repatriated",2020-02-16,0,0
"Repatriated",2020-02-17,0,0
"Repatriated",2020-02-18,0,0
"Repatriated",2020-02-19,0,0
"Repatriated",2020-02-20,0,0
"Repatriated",2020-02-21,0,0
"Repatriated",2020-02-22,0,0
"Repatriated",2020-02-23,0,0
"Repatriated",2020-02-24,0,0
"Repatriated",2020-02-25,0,0
"Repatriated",2020-02-26,0,0
"Repatriated",2020-02-27,0,0
"Repatriated",2020-02-28,0,0
"Repatriated",2020-02-29,0,0
"Repatriated",2020-03-01,0,0
"Repatriated",2020-03-02,0,0
"Repatriated",2020-03-03,0,0
"Repatriated",2020-03-04,0,0
"Repatriated",2020-03-05,0,0
"Repatriated",2020-03-06,0,0
"Repatriated",2020-03-07,0,0
"Repatriated",2020-03-08,0,0
"Repatriated",2020-03-09,0,0
"Repatriated",2020-03-10,0,0
"Repatriated",2020-03-11,0,0
"Repatriated",2020-03-12,0,0
"Repatriated",2020-03-13,0,0
"Repatriated",2020-03-14,0,0
"Repatriated",2020-03-15,0,0
"Repatriated",2020-03-16,0,0
"Repatriated",2020-03-17,0,0
"Repatriated",2020-03-18,0,0
"Repatriated",2020-03-19,0,0
"Repatriated",2020-03-20,0,0
"Repatriated",2020-03-21,0,0
"Repatriated",2020-03-22,0,0
"Repatriated",2020-03-23,0,0
"Repatriated",2020-03-24,0,0
"Repatriated",2020-03-25,1,1
"Repatriated",2020-03-26,0,1
"Repatriated",2020-03-27,1,2
"Repatriated",2020-03-28,2,4
"Repatriated",2020-03-29,0,4
"Repatriated",2020-03-30,4,8
"Repatriated",2020-03-31,1,9
"Repatriated",2020-04-01,0,9
"Repatriated",2020-04-02,1,10
"Repatriated",2020-04-03,2,12
"Repatriated",2020-04-04,1,13
"Repatriated",2020-04-05,0,13
"Repatriated",2020-04-06,0,13
"Repatriated",2020-04-07,0,13
"Repatriated",2020-04-08,0,13
"Repatriated",2020-04-09,0,13
"Repatriated",2020-04-10,0,13
"Repatriated",2020-04-11,0,13
