"county","collection_dt","ALL PCR tests performed","Running total of all PCR tests","All PCR positive tests","Running total of all PCR tests","7 day percent positive","14 day percent positive"
"Walton","2020-03-30","38","301","3","30","8.9","8.2"
"Walton","2020-03-31","13","314","1","31","8.2","8.7"
"Walton","2020-04-01","17","331","1","32","7.1","9.2"
"Walton","2020-04-02","35","366","1","33","5.9","8.1"
"Walton","2020-04-03","18","384","0","33","3.5","7.7"
"Walton","2020-04-04","4","388","2","35","10.6","11.3"
"Walton","2020-04-05","8","396","0","35","10.6","11.3"
"Walton","2020-04-06","29","425","5","40","12","10.4"
"Walton","2020-04-07","23","448","2","42","12.1","10.2"
"Walton","2020-04-08","35","483","3","45","12.5","9.8"
"Walton","2020-04-09","31","514","3","48","13.5","9.7"
"Walton","2020-04-10","28","542","3","51","15","9.2"
"Walton","2020-04-11","17","559","1","52","8.7","9.7"
"Walton","2020-04-12","3","562","0","52","8.7","9.7"
"Walton","2020-04-13","34","596","2","54","7.1","9.5"
"Walton","2020-04-14","55","651","8","62","7.9","10"
"Walton","2020-04-15","38","689","2","64","7.4","10"
"Walton","2020-04-16","61","750","2","66","6.5","10"
"Walton","2020-04-17","41","791","2","68","5.7","10.3"
"Walton","2020-04-18","34","825","0","68","4.8","6.8"
"Walton","2020-04-19","5","830","0","68","4.8","6.8"
"Walton","2020-04-20","65","895","3","71","4.7","5.9"
"Walton","2020-04-21","64","959","5","76","3.7","5.8"
"Walton","2020-04-22","78","1037","6","82","4","5.7"
"Walton","2020-04-23","72","1109","6","88","4.8","5.6"
"Walton","2020-04-24","82","1191","3","91","4.6","5.1"
"Walton","2020-04-25","21","1212","2","93","5.9","5.4"
"Walton","2020-04-26","12","1224","3","96","9.5","7.2"
"Walton","2020-04-27","90","1314","5","101","9.7","7.2"
"Walton","2020-04-28","76","1390","0","101","8.5","6.1"
"Walton","2020-04-29","64","1454","1","102","7.7","5.9"
"Walton","2020-04-30","68","1522","3","105","7.1","5.9"
"Walton","2020-05-01","87","1609","1","106","6.7","5.7"
"Walton","2020-05-02","42","1651","0","106","5.4","5.7"
"Walton","2020-05-03","24","1675","2","108","3","6.3"
"Walton","2020-05-04","63","1738","4","112","3.1","6.4"
"Walton","2020-05-05","72","1810","3","115","3.7","6.1"
"Walton","2020-05-06","68","1878","3","118","4.1","5.9"
"Walton","2020-05-07","60","1938","2","120","4","5.5"
"Walton","2020-05-08","64","2002","3","123","4.5","5.6"
"Walton","2020-05-09","31","2033","5","128","6.8","6.1"
"Walton","2020-05-10","22","2055","3","131","7.5","5.3"
"Walton","2020-05-11","75","2130","7","138","8","5.5"
"Walton","2020-05-12","84","2214","7","145","8.6","6.1"
"Walton","2020-05-13","68","2282","2","147","8.3","6.2"
"Walton","2020-05-14","118","2400","7","154","8.7","6.3"
"Walton","2020-05-15","83","2483","4","158","8.7","6.6"
"Walton","2020-05-16","48","2531","8","166","8.8","7.8"
"Walton","2020-05-17","26","2557","5","171","9.6","8.6"
"Walton","2020-05-18","86","2643","7","178","9.4","8.7"
"Walton","2020-05-19","98","2741","12","190","10","9.3"
"Walton","2020-05-20","85","2826","4","194","10.2","9.3"
"Walton","2020-05-21","60","2886","3","197","10.1","9.4"
"Walton","2020-05-22","118","3004","15","212","11.2","10"
"Walton","2020-05-23","33","3037","1","213","9.3","9.1"
"Walton","2020-05-24","34","3071","0","213","6.5","8.1"
"Walton","2020-05-25","23","3094","3","216","7.2","8.3"
"Walton","2020-05-26","81","3175","7","223","6.7","8.4"
"Walton","2020-05-27","100","3275","7","230","7.1","8.7"
"Walton","2020-05-28","101","3376","9","239","7.6","8.9"
"Walton","2020-05-29","54","3430","5","244","7.1","9.2"
"Walton","2020-05-30","36","3466","7","251","9.5","9.4"
"Walton","2020-05-31","26","3492","2","253","10.6","8.6"
"Walton","2020-06-01","88","3580","2","255","9","8.1"
"Walton","2020-06-02","85","3665","3","258","8.3","7.5"
"Walton","2020-06-03","101","3766","4","262","7.9","7.5"
"Walton","2020-06-04","79","3845","6","268","7.7","7.6"
"Walton","2020-06-05","71","3916","2","270","6.8","6.9"
"Walton","2020-06-06","50","3966","3","273","4.8","7.2"
"Walton","2020-06-07","28","3994","1","274","4.2","7.4"
"Walton","2020-06-08","98","4092","5","279","4.7","6.8"
"Walton","2020-06-09","79","4171","3","282","4.7","6.5"
"Walton","2020-06-10","92","4263","4","286","4.7","6.3"
"Walton","2020-06-11","88","4351","1","287","3.8","5.8"
"Walton","2020-06-12","74","4425","4","291","4.2","5.5"
"Walton","2020-06-13","27","4452","3","294","4.9","4.9"
"Walton","2020-06-14","35","4487","3","297","5.6","4.9"
"Walton","2020-06-15","116","4603","4","301","5.4","5"
"Walton","2020-06-16","109","4712","3","304","5.3","5"
"Walton","2020-06-17","121","4833","3","307","5","4.9"
"Walton","2020-06-18","88","4921","4","311","5.5","4.6"
"Walton","2020-06-19","108","5029","3","314","5.1","4.6"
"Walton","2020-06-20","69","5098","11","325","5.8","5.4"
"Walton","2020-06-21","32","5130","6","331","7.2","6.4"
"Walton","2020-06-22","179","5309","22","353","8.5","7"
"Walton","2020-06-23","134","5443","20","373","10.2","7.7"
"Walton","2020-06-24","148","5591","12","385","11","8"
"Walton","2020-06-25","181","5772","21","406","12.1","8.8"
"Walton","2020-06-26","157","5929","16","422","13.1","9.1"
"Walton","2020-06-27","95","6024","13","435","12.8","9.3"
"Walton","2020-06-28","58","6082","11","446","12.8","10"
"Walton","2020-06-29","211","6293","27","473","12.9","10.7"
"Walton","2020-06-30","236","6529","30","503","12.6","11.4"
"Walton","2020-07-01","209","6738","30","533","13.5","12.3"
"Walton","2020-07-02","188","6926","18","551","13.2","12.6"
"Walton","2020-07-03","117","7043","21","572","14.3","13.7"
"Walton","2020-07-04","35","7078","7","579","15.2","14"
"Walton","2020-07-05","51","7129","7","586","14.4","13.6"
"Walton","2020-07-06","249","7378","36","622","14.7","13.8"
"Walton","2020-07-07","179","7557","14","636","14","13.3"
"Walton","2020-07-08","199","7756","23","659","13.6","13.5"
"Walton","2020-07-09","336","8092","38","697","13.8","13.5"
"Walton","2020-07-10","214","8306","23","720","12.8","13.5"
"Walton","2020-07-11","127","8433","13","733","11.4","13.3"
"Walton","2020-07-12","81","8514","12","745","11.6","13"
"Walton","2020-07-13","150","8664","26","771","12","13.3"
"Walton","2020-07-14","142","8806","21","792","13","13.5"
"Walton","2020-07-15","145","8951","19","811","13.2","13.4"
"Walton","2020-07-16","125","9076","19","830","13.7","13.8"
"Walton","2020-07-17","156","9232","19","849","14","13.4"
"Walton","2020-07-18","110","9342","18","867","14.8","13.1"
"Walton","2020-07-19","71","9413","14","881","15.5","13.5"
"Walton","2020-07-20","257","9670","41","922","15.3","13.7"
"Walton","2020-07-21","192","9862","32","954","15.6","14.3"
"Walton","2020-07-22","138","10000","19","973","15.7","14.4"
"Walton","2020-07-23","189","10189","23","996","15.3","14.5"
"Walton","2020-07-24","239","10428","32","1028","15.4","14.7"
"Walton","2020-07-25","119","10547","23","1051","15.9","15.3"
"Walton","2020-07-26","42","10589","15","1066","18.1","16.8"
"Walton","2020-07-27","197","10786","36","1102","18.5","16.9"
"Walton","2020-07-28","166","10952","24","1126","18.2","16.9"
"Walton","2020-07-29","144","11096","22","1148","18.4","17"
"Walton","2020-07-30","133","11229","21","1169","18.9","17.1"
"Walton","2020-07-31","163","11392","19","1188","18.6","17"
"Walton","2020-08-01","84","11476","8","1196","17.2","16.5"
"Walton","2020-08-02","43","11519","8","1204","14.8","16.5"
"Walton","2020-08-03","157","11676","17","1221","13.7","16.1"
"Walton","2020-08-04","194","11870","25","1246","13.5","15.8"
"Walton","2020-08-05","134","12004","21","1267","13.6","16"
"Walton","2020-08-06","159","12163","24","1291","13.5","16.2"
"Walton","2020-08-07","171","12334","22","1313","13.6","16.1"
"Walton","2020-08-08","64","12398","9","1322","14.3","15.8"
"Walton","2020-08-09","45","12443","6","1328","13.5","14.2"
"Walton","2020-08-10","191","12634","19","1347","13.4","13.6"
"Walton","2020-08-11","195","12829","18","1365","12.9","13.2"
"Walton","2020-08-12","154","12983","18","1383","12.3","12.9"
"Walton","2020-08-13","199","13182","20","1403","11.6","12.5"
"Walton","2020-08-14","214","13396","24","1427","11.4","12.5"
"Walton","2020-08-15","92","13488","7","1434","10.4","12.4"
"Walton","2020-08-16","32","13520","8","1442","12.1","12.8"
"Walton","2020-08-17","163","13683","12","1454","11.7","12.6"
"Walton","2020-08-18","154","13837","19","1473","12.2","12.5"
"Walton","2020-08-19","143","13980","15","1488","12","12.2"
"Walton","2020-08-20","163","14143","12","1500","11.6","11.6"
"Walton","2020-08-21","212","14355","16","1516","11.1","11.2"
"Walton","2020-08-22","96","14451","11","1527","11.7","11"
"Walton","2020-08-23","32","14483","5","1532","10.3","11.2"
"Walton","2020-08-24","219","14702","19","1551","10.5","11.1"
"Walton","2020-08-25","153","14855","15","1566","10.1","11.2"
"Walton","2020-08-26","158","15013","15","1581","10","11"
"Walton","2020-08-27","141","15154","12","1593","10.2","10.9"
"Walton","2020-08-28","205","15359","22","1615","10.6","10.9"
"Walton","2020-08-29","98","15457","12","1627","10.7","11.2"
"Walton","2020-08-30","47","15504","4","1631","9.7","10"
"Walton","2020-08-31","187","15691","16","1647","9.7","10.1"
"Walton","2020-09-01","134","15825","14","1661","9.8","10"
"Walton","2020-09-02","140","15965","16","1677","10.1","10"
"Walton","2020-09-03","126","16091","12","1689","10.2","10.2"
"Walton","2020-09-04","146","16237","14","1703","10","10.3"
"Walton","2020-09-05","75","16312","5","1708","9.2","10"
"Walton","2020-09-06","27","16339","3","1711","9.6","9.7"
"Walton","2020-09-07","46","16385","5","1716","9.9","9.8"
"Walton","2020-09-08","120","16505","10","1726","9.6","9.7"
"Walton","2020-09-09","139","16644","10","1736","9","9.6"
"Walton","2020-09-10","112","16756","9","1745","8.8","9.5"
"Walton","2020-09-11","148","16904","14","1759","8.8","9.4"
"Walton","2020-09-12","38","16942","7","1766","10.5","9.9"
"Walton","2020-09-13","35","16977","3","1769","10.1","9.9"
"Walton","2020-09-14","145","17122","5","1774","9.1","9.5"
"Walton","2020-09-15","151","17273","11","1785","8.9","9.3"
"Walton","2020-09-16","95","17368","8","1793","9.1","9.1"
"Walton","2020-09-17","121","17489","10","1803","9.1","9"
"Walton","2020-09-18","147","17636","9","1812","8.6","8.7"
"Walton","2020-09-19","60","17696","6","1818","7.4","9"
"Walton","2020-09-20","34","17730","8","1826","9.6","9.9"
"Walton","2020-09-21","166","17896","9","1835","9.9","9.5"
"Walton","2020-09-22","104","18000","9","1844","10.1","9.5"
"Walton","2020-09-23","111","18111","7","1851","9.8","9.4"
"Walton","2020-09-24","100","18211","9","1860","9.9","9.5"
"Walton","2020-09-25","166","18377","16","1876","10.4","9.5"
"Walton","2020-09-26","46","18423","3","1879","9.9","8.7"
"Walton","2020-09-27","35","18458","4","1883","8.1","8.9"
"Walton","2020-09-28","131","18589","9","1892","8.3","9.1"
"Walton","2020-09-29","110","18699","3","1895","7.5","8.8"
"Walton","2020-09-30","136","18835","7","1902","7.3","8.5"
"Walton","2020-10-01","94","18929","5","1907","6.8","8.3"
"Walton","2020-10-02","140","19069","10","1917","6.5","8.4"
"Walton","2020-10-03","91","19160","5","1922","6.3","8.1"
"Walton","2020-10-04","42","19202","6","1928","6.7","7.4"
"Walton","2020-10-05","193","19395","18","1946","7.1","7.7"
"Walton","2020-10-06","151","19546","16","1962","8.2","7.8"
"Walton","2020-10-07","169","19715","8","1970","8.1","7.7"
"Walton","2020-10-08","160","19875","15","1985","8.7","7.8"
"Walton","2020-10-09","177","20052","13","1998","8.7","7.6"
"Walton","2020-10-10","85","20137","9","2007","9.5","7.9"
"Walton","2020-10-11","46","20183","4","2011","8.7","7.7"
"Walton","2020-10-12","116","20299","4","2015","7.8","7.4"
"Walton","2020-10-13","168","20467","18","2033","7.8","8"
"Walton","2020-10-14","141","20608","12","2045","8.4","8.3"
"Walton","2020-10-15","143","20751","13","2058","8.3","8.5"
"Walton","2020-10-16","148","20899","14","2072","8.6","8.7"
"Walton","2020-10-17","97","20996","8","2080","8.3","8.9"
"Walton","2020-10-18","28","21024","3","2083","8.6","8.6"
"Walton","2020-10-19","176","21200","11","2094","9","8.4"
"Walton","2020-10-20","118","21318","10","2104","8.7","8.3"
"Walton","2020-10-21","177","21495","13","2117","8.5","8.4"
"Walton","2020-10-22","145","21640","8","2125","8","8.2"
"Walton","2020-10-23","167","21807","13","2138","7.8","8.2"
"Walton","2020-10-24","58","21865","11","2149","9.3","8.8"
"Walton","2020-10-25","37","21902","5","2154","9.7","9.1"
"Walton","2020-10-26","168","22070","13","2167","9.9","9.5"
"Walton","2020-10-27","120","22190","9","2176","9.8","9.2"
"Walton","2020-10-28","75","22265","8","2184","10.2","9.4"
"Walton","2020-10-29","56","22321","7","2191","11.2","9.6"
"Walton","2020-10-30","7","22328","1","2192","12.2","10"
"Walton","2020-10-31","0","22328","0","2192","9.5","9.4"
"Ware","2020-02-01","0","0","0","0",".","."
"Ware","2020-02-02","0","0","0","0",".","."
"Ware","2020-02-03","0","0","0","0",".","."
"Ware","2020-02-04","0","0","0","0",".","."
"Ware","2020-02-05","0","0","0","0",".","."
"Ware","2020-02-06","0","0","0","0",".","."
"Ware","2020-02-07","0","0","0","0","0","."
"Ware","2020-02-08","0","0","0","0","0","."
"Ware","2020-02-09","0","0","0","0","0","."
"Ware","2020-02-10","0","0","0","0","0","."
"Ware","2020-02-11","0","0","0","0","0","."
"Ware","2020-02-12","0","0","0","0","0","."
"Ware","2020-02-13","0","0","0","0","0","."
"Ware","2020-02-14","0","0","0","0","0","0"
"Ware","2020-02-15","0","0","0","0","0","0"
"Ware","2020-02-16","0","0","0","0","0","0"
"Ware","2020-02-17","0","0","0","0","0","0"
"Ware","2020-02-18","0","0","0","0","0","0"
"Ware","2020-02-19","0","0","0","0","0","0"
"Ware","2020-02-20","0","0","0","0","0","0"
"Ware","2020-02-21","0","0","0","0","0","0"
"Ware","2020-02-22","0","0","0","0","0","0"
"Ware","2020-02-23","0","0","0","0","0","0"
"Ware","2020-02-24","0","0","0","0","0","0"
"Ware","2020-02-25","0","0","0","0","0","0"
"Ware","2020-02-26","0","0","0","0","0","0"
"Ware","2020-02-27","0","0","0","0","0","0"
"Ware","2020-02-28","0","0","0","0","0","0"
"Ware","2020-02-29","0","0","0","0","0","0"
"Ware","2020-03-01","0","0","0","0","0","0"
"Ware","2020-03-02","0","0","0","0","0","0"
"Ware","2020-03-03","0","0","0","0","0","0"
"Ware","2020-03-04","0","0","0","0","0","0"
"Ware","2020-03-05","0","0","0","0","0","0"
"Ware","2020-03-06","0","0","0","0","0","0"
"Ware","2020-03-07","0","0","0","0","0","0"
"Ware","2020-03-08","0","0","0","0","0","0"
"Ware","2020-03-09","0","0","0","0","0","0"
"Ware","2020-03-10","0","0","0","0","0","0"
"Ware","2020-03-11","1","1","0","0","0","0"
"Ware","2020-03-12","0","1","0","0","0","0"
"Ware","2020-03-13","19","20","0","0","0","0"
"Ware","2020-03-14","1","21","0","0","0","0"
"Ware","2020-03-15","1","22","0","0","0","0"
"Ware","2020-03-16","1","23","0","0","0","0"
"Ware","2020-03-17","7","30","0","0","0","0"
"Ware","2020-03-18","10","40","2","2","2.9","1.4"
"Ware","2020-03-19","8","48","0","2","2.9","1.4"
"Ware","2020-03-20","24","72","0","2","2.9","1.4"
"Ware","2020-03-21","5","77","0","2","2.9","1.4"
"Ware","2020-03-22","3","80","0","2","2.9","1.4"
"Ware","2020-03-23","39","119","1","3","3.2","1.6"
"Ware","2020-03-24","40","159","4","7","4.7","2.3"
"Ware","2020-03-25","43","202","0","7","1.8","2.3"
"Ware","2020-03-26","38","240","3","10","2.9","2.9"
"Ware","2020-03-27","27","267","4","14","5","3.9"
"Ware","2020-03-28","2","269","0","14","5","3.9"
"Ware","2020-03-29","0","269","0","14","5","3.9"
"Ware","2020-03-30","43","312","8","22","7.3","5.3"
"Ware","2020-03-31","39","351","8","30","8.8","6.7"
"Ware","2020-04-01","33","384","7","37","11.9","6.8"
"Ware","2020-04-02","49","433","7","44","12.8","7.8"
"Ware","2020-04-03","50","483","7","51","12.7","8.8"
"Ware","2020-04-04","14","497","1","52","13.7","9.4"
"Ware","2020-04-05","0","497","0","52","13.7","9.4"
"Ware","2020-04-06","53","550","9","61","13.4","10.4"
"Ware","2020-04-07","79","629","9","70","12.1","10.5"
"Ware","2020-04-08","60","689","15","85","12.7","12.3"
"Ware","2020-04-09","51","740","10","95","13.4","13.1"
"Ware","2020-04-10","51","791","9","104","14","13.3"
"Ware","2020-04-11","18","809","4","108","16.1","14.9"
"Ware","2020-04-12","4","813","2","110","23.3","18.5"
"Ware","2020-04-13","22","835","2","112","22.1","17.8"
"Ware","2020-04-14","27","862","1","113","21","16.6"
"Ware","2020-04-15","28","890","7","120","21","16.9"
"Ware","2020-04-16","56","946","7","127","20","16.7"
"Ware","2020-04-17","41","987","4","131","18.9","16.4"
"Ware","2020-04-18","17","1004","3","134","18.2","17.2"
"Ware","2020-04-19","14","1018","4","138","15.2","19.2"
"Ware","2020-04-20","42","1060","11","149","17.6","19.9"
"Ware","2020-04-21","36","1096","1","150","17.5","19.3"
"Ware","2020-04-22","23","1119","2","152","15.2","18.1"
"Ware","2020-04-23","19","1138","3","155","15.6","17.8"
"Ware","2020-04-24","26","1164","2","157","15.3","17.1"
"Ware","2020-04-25","15","1179","2","159","14.7","16.5"
"Ware","2020-04-26","7","1186","0","159","10.6","12.9"
"Ware","2020-04-27","22","1208","1","160","7.5","12.6"
"Ware","2020-04-28","44","1252","9","169","10.1","13.8"
"Ware","2020-04-29","30","1282","2","171","9.8","12.5"
"Ware","2020-04-30","33","1315","6","177","10.1","12.9"
"Ware","2020-05-01","18","1333","0","177","9","12.2"
"Ware","2020-05-02","12","1345","1","178","8.3","11.5"
"Ware","2020-05-03","9","1354","2","180","11.5","11.1"
"Ware","2020-05-04","142","1496","6","186","11.4","9.5"
"Ware","2020-05-05","125","1621","9","195","9.5","9.8"
"Ware","2020-05-06","112","1733","2","197","8.8","9.3"
"Ware","2020-05-07","90","1823","9","206","7.7","8.9"
"Ware","2020-05-08","19","1842","2","208","9.2","9.1"
"Ware","2020-05-09","6","1848","1","209","10.4","9.3"
"Ware","2020-05-10","2","1850","0","209","7.2","9.3"
"Ware","2020-05-11","122","1972","14","223","8.2","9.8"
"Ware","2020-05-12","117","2089","4","227","7.7","8.6"
"Ware","2020-05-13","49","2138","2","229","8","8.4"
"Ware","2020-05-14","11","2149","1","230","7.9","7.8"
"Ware","2020-05-15","27","2176","5","235","9","9.1"
"Ware","2020-05-16","15","2191","1","236","7.6","9"
"Ware","2020-05-17","10","2201","0","236","7.6","7.4"
"Ware","2020-05-18","60","2261","6","242","7.4","7.8"
"Ware","2020-05-19","86","2347","5","247","7.7","7.7"
"Ware","2020-05-20","43","2390","3","250","8.2","8.1"
"Ware","2020-05-21","128","2518","9","259","7.9","7.9"
"Ware","2020-05-22","96","2614","1","260","5.4","7.2"
"Ware","2020-05-23","11","2625","0","260","4.4","6"
"Ware","2020-05-24","54","2679","3","263","5.2","6.4"
"Ware","2020-05-25","19","2698","2","265","5.3","6.3"
"Ware","2020-05-26","203","2901","12","277","5.3","6.5"
"Ware","2020-05-27","129","3030","5","282","4.8","6.5"
"Ware","2020-05-28","227","3257","4","286","4.1","6"
"Ware","2020-05-29","53","3310","2","288","4.5","4.9"
"Ware","2020-05-30","2","3312","1","289","11.6","8"
"Ware","2020-05-31","1","3313","0","289","10.8","8"
"Ware","2020-06-01","71","3384","2","291","9.7","7.5"
"Ware","2020-06-02","57","3441","5","296","10.1","7.7"
"Ware","2020-06-03","153","3594","4","300","10","7.4"
"Ware","2020-06-04","45","3639","0","300","9.7","6.9"
"Ware","2020-06-05","120","3759","4","304","9.6","7.1"
"Ware","2020-06-06","13","3772","2","306","4.7","8.2"
"Ware","2020-06-07","10","3782","0","306","4.7","7.8"
"Ware","2020-06-08","196","3978","19","325","5.7","7.7"
"Ware","2020-06-09","211","4189","6","331","4.8","7.5"
"Ware","2020-06-10","157","4346","0","331","4.5","7.2"
"Ware","2020-06-11","146","4492","7","338","5.1","7.4"
"Ware","2020-06-12","101","4593","6","344","5.5","7.6"
"Ware","2020-06-13","9","4602","2","346","6.5","5.6"
"Ware","2020-06-14","5","4607","1","347","9.4","7"
"Ware","2020-06-15","134","4741","17","364","9.8","7.7"
"Ware","2020-06-16","149","4890","14","378","10.7","7.8"
"Ware","2020-06-17","139","5029","19","397","12.7","8.6"
"Ware","2020-06-18","178","5207","12","409","13","9.1"
"Ware","2020-06-19","155","5362","16","425","13.6","9.5"
"Ware","2020-06-20","60","5422","3","428","11.1","8.8"
"Ware","2020-06-21","9","5431","2","430","11.4","10.4"
"Ware","2020-06-22","129","5560","27","457","12.6","11.2"
"Ware","2020-06-23","248","5808","36","493","13.3","12"
"Ware","2020-06-24","90","5898","10","503","13","12.8"
"Ware","2020-06-25","333","6231","24","527","13","13"
"Ware","2020-06-26","197","6428","6","533","12","12.8"
"Ware","2020-06-27","22","6450","4","537","13.9","12.5"
"Ware","2020-06-28","18","6468","4","541","13.9","12.7"
"Ware","2020-06-29","220","6688","22","563","12.3","12.5"
"Ware","2020-06-30","227","6915","23","586","11.7","12.5"
"Ware","2020-07-01","140","7055","10","596","11.1","12.1"
"Ware","2020-07-02","307","7362","24","620","11.2","12.1"
"Ware","2020-07-03","112","7474","11","631","12.2","12.1"
"Ware","2020-07-04","35","7509","7","638","12.4","13.2"
"Ware","2020-07-05","14","7523","6","644","15.4","14.6"
"Ware","2020-07-06","111","7634","17","661","16.2","14.2"
"Ware","2020-07-07","178","7812","39","700","17.8","14.8"
"Ware","2020-07-08","80","7892","10","710","18.6","14.9"
"Ware","2020-07-09","244","8136","23","733","18.8","15"
"Ware","2020-07-10","59","8195","12","745","20.3","16.3"
"Ware","2020-07-11","40","8235","10","755","21","16.7"
"Ware","2020-07-12","18","8253","3","758","17.3","16.4"
"Ware","2020-07-13","181","8434","18","776","16.5","16.3"
"Ware","2020-07-14","46","8480","9","785","16.2","17"
"Ware","2020-07-15","153","8633","23","808","16.6","17.6"
"Ware","2020-07-16","215","8848","26","834","16.9","17.9"
"Ware","2020-07-17","70","8918","8","842","15.7","18"
"Ware","2020-07-18","30","8948","5","847","14.5","17.8"
"Ware","2020-07-19","10","8958","2","849","15","16.1"
"Ware","2020-07-20","134","9092","14","863","15","15.8"
"Ware","2020-07-21","80","9172","17","880","15.3","15.7"
"Ware","2020-07-22","167","9339","14","894","14.3","15.4"
"Ware","2020-07-23","132","9471","15","909","14.2","15.6"
"Ware","2020-07-24","50","9521","5","914","14","14.8"
"Ware","2020-07-25","19","9540","1","915","12.4","13.4"
"Ware","2020-07-26","22","9562","2","917","10.8","12.9"
"Ware","2020-07-27","280","9842","11","928","9.9","12.5"
"Ware","2020-07-28","178","10020","13","941","7.9","11.6"
"Ware","2020-07-29","110","10130","6","947","7.5","10.9"
"Ware","2020-07-30","155","10285","5","952","6.3","10.3"
"Ware","2020-07-31","43","10328","1","953","5.2","9.6"
"Ware","2020-08-01","61","10389","16","969","8.2","10.3"
"Ware","2020-08-02","24","10413","4","973","9.3","10.1"
"Ware","2020-08-03","272","10685","11","984","9.3","9.6"
"Ware","2020-08-04","109","10794","12","996","9.9","8.9"
"Ware","2020-08-05","150","10944","9","1005","9.9","8.7"
"Ware","2020-08-06","184","11128","16","1021","10.7","8.5"
"Ware","2020-08-07","101","11229","14","1035","12.4","8.8"
"Ware","2020-08-08","11","11240","5","1040","15.1","11.7"
"Ware","2020-08-09","23","11263","13","1053","20.8","15.1"
"Ware","2020-08-10","282","11545","5","1058","20.5","14.9"
"Ware","2020-08-11","112","11657","10","1068","20.2","15"
"Ware","2020-08-12","127","11784","9","1077","20.3","15.1"
"Ware","2020-08-13","80","11864","5","1082","20","15.3"
"Ware","2020-08-14","46","11910","16","1098","23","17.7"
"Ware","2020-08-15","20","11930","5","1103","20","17.6"
"Ware","2020-08-16","8","11938","1","1104","13.8","17.3"
"Ware","2020-08-17","256","12194","11","1115","14.1","17.3"
"Ware","2020-08-18","137","12331","11","1126","14","17.1"
"Ware","2020-08-19","130","12461","7","1133","13.7","17"
"Ware","2020-08-20","72","12533","5","1138","13.8","16.9"
"Ware","2020-08-21","39","12572","7","1145","11.4","17.2"
"Ware","2020-08-22","18","12590","1","1146","8.7","14.4"
"Ware","2020-08-23","9","12599","0","1146","6.9","10.3"
"Ware","2020-08-24","271","12870","5","1151","6.5","10.3"
"Ware","2020-08-25","131","13001","5","1156","5.9","10"
"Ware","2020-08-26","114","13115","9","1165","6.3","10"
"Ware","2020-08-27","84","13199","4","1169","6","9.9"
"Ware","2020-08-28","39","13238","3","1172","4.5","8"
"Ware","2020-08-29","28","13266","2","1174","4.7","6.7"
"Ware","2020-08-30","80","13346","5","1179","5.6","6.3"
"Ware","2020-08-31","302","13648","8","1187","5.7","6.1"
"Ware","2020-09-01","273","13921","19","1206","6.2","6.1"
"Ware","2020-09-02","168","14089","17","1223","6.5","6.4"
"Ware","2020-09-03","68","14157","2","1225","6.3","6.1"
"Ware","2020-09-04","134","14291","5","1230","5.7","5.1"
"Ware","2020-09-05","21","14312","2","1232","6","5.4"
"Ware","2020-09-06","19","14331","2","1234","6.6","6.1"
"Ware","2020-09-07","199","14530","6","1240","6.7","6.2"
"Ware","2020-09-08","155","14685","8","1248","6.4","6.3"
"Ware","2020-09-09","210","14895","13","1261","5.9","6.2"
"Ware","2020-09-10","205","15100","11","1272","6.2","6.2"
"Ware","2020-09-11","71","15171","4","1276","6.5","6.1"
"Ware","2020-09-12","12","15183","1","1277","6.3","6.2"
"Ware","2020-09-13","49","15232","27","1304","12.7","9.7"
"Ware","2020-09-14","279","15511","8","1312","12.7","9.7"
"Ware","2020-09-15","129","15640","6","1318","12.6","9.5"
"Ware","2020-09-16","227","15867","5","1323","12","8.9"
"Ware","2020-09-17","135","16002","4","1327","11.7","8.9"
"Ware","2020-09-18","40","16042","1","1328","11.2","8.9"
"Ware","2020-09-19","15","16057","0","1328","10","8.2"
"Ware","2020-09-20","21","16078","0","1328","2.2","7.4"
"Ware","2020-09-21","267","16345","3","1331","1.9","7.3"
"Ware","2020-09-22","148","16493","3","1334","1.5","7.1"
"Ware","2020-09-23","114","16607","6","1340","2","7"
"Ware","2020-09-24","46","16653","3","1343","2.5","7.1"
"Ware","2020-09-25","32","16685","2","1345","3","7.1"
"Ware","2020-09-26","26","16711","1","1346","3.6","6.8"
"Ware","2020-09-27","20","16731","0","1346","3.6","2.9"
"Ware","2020-09-28","273","17004","6","1352","3.7","2.8"
"Ware","2020-09-29","176","17180","5","1357","3.8","2.7"
"Ware","2020-09-30","86","17266","2","1359","3.4","2.7"
"Ware","2020-10-01","78","17344","0","1359","2.5","2.5"
"Ware","2020-10-02","51","17395","2","1361","2.2","2.6"
"Ware","2020-10-03","31","17426","0","1361","1.6","2.6"
"Ware","2020-10-04","15","17441","0","1361","1.6","2.6"
"Ware","2020-10-05","278","17719","37","1398","3.2","3.5"
"Ware","2020-10-06","174","17893","34","1432","5.6","4.7"
"Ware","2020-10-07","115","18008","0","1432","5.3","4.3"
"Ware","2020-10-08","152","18160","8","1440","6","4.2"
"Ware","2020-10-09","56","18216","1","1441","5.7","3.9"
"Ware","2020-10-10","21","18237","0","1441","5.7","3.7"
"Ware","2020-10-11","82","18319","7","1448","6.9","4.3"
"Ware","2020-10-12","381","18700","61","1509","7.3","5.3"
"Ware","2020-10-13","193","18893","10","1519","5.3","5.4"
"Ware","2020-10-14","169","19062","13","1532","6.4","5.8"
"Ware","2020-10-15","95","19157","2","1534","5.9","6"
