"county","collection_dt","ALL PCR tests performed","Running total of all PCR tests","All PCR positive tests","Running total of all PCR tests","7 day percent positive","14 day percent positive"
"Wayne","2020-05-20","20","823","0","16","2.7","1.3"
"Wayne","2020-05-21","16","839","0","16","2","1.3"
"Wayne","2020-05-22","7","846","0","16","2","1.3"
"Wayne","2020-05-23","4","850","0","16","0","1.3"
"Wayne","2020-05-24","5","855","0","16","0","1.3"
"Wayne","2020-05-25","7","862","0","16","0","1.3"
"Wayne","2020-05-26","13","875","1","17","1.1","1.9"
"Wayne","2020-05-27","8","883","0","17","1.1","1.9"
"Wayne","2020-05-28","20","903","0","17","1.1","1.6"
"Wayne","2020-05-29","13","916","0","17","1.1","1.6"
"Wayne","2020-05-30","3","919","0","17","1.1","0.5"
"Wayne","2020-05-31","2","921","0","17","1.1","0.5"
"Wayne","2020-06-01","25","946","1","18","1.7","0.8"
"Wayne","2020-06-02","21","967","0","18","0.6","0.8"
"Wayne","2020-06-03","17","984","0","18","0.6","0.8"
"Wayne","2020-06-04","23","1007","0","18","0.6","0.8"
"Wayne","2020-06-05","10","1017","0","18","0.6","0.8"
"Wayne","2020-06-06","2","1019","0","18","0.6","0.8"
"Wayne","2020-06-07","3","1022","1","19","5.3","3.2"
"Wayne","2020-06-08","21","1043","0","19","4.8","3.2"
"Wayne","2020-06-09","21","1064","3","22","6.8","3.7"
"Wayne","2020-06-10","22","1086","0","22","6.8","3.7"
"Wayne","2020-06-11","29","1115","0","22","6.8","3.7"
"Wayne","2020-06-12","11","1126","1","23","8.1","4.3"
"Wayne","2020-06-13","11","1137","0","23","8.1","4.3"
"Wayne","2020-06-14","1","1138","0","23","3.3","4.3"
"Wayne","2020-06-15","111","1249","3","26","3.7","4.2"
"Wayne","2020-06-16","113","1362","2","28","1.9","4.4"
"Wayne","2020-06-17","108","1470","1","29","2.1","4.4"
"Wayne","2020-06-18","37","1507","1","30","2.5","4.6"
"Wayne","2020-06-19","36","1543","4","34","2.7","5.4"
"Wayne","2020-06-20","8","1551","2","36","6.3","7.2"
"Wayne","2020-06-21","16","1567","4","40","9.9","6.6"
"Wayne","2020-06-22","118","1685","14","54","11.2","7.5"
"Wayne","2020-06-23","53","1738","7","61","12.8","7.4"
"Wayne","2020-06-24","49","1787","3","64","13.6","7.8"
"Wayne","2020-06-25","48","1835","9","73","15.9","9.2"
"Wayne","2020-06-26","70","1905","5","78","15.3","9"
"Wayne","2020-06-27","71","1976","6","84","12.9","9.6"
"Wayne","2020-06-28","15","1991","1","85","10.3","10.1"
"Wayne","2020-06-29","63","2054","8","93","10.4","10.8"
"Wayne","2020-06-30","49","2103","4","97","9.7","11.3"
"Wayne","2020-07-01","113","2216","8","105","9.9","11.7"
"Wayne","2020-07-02","50","2266","6","111","8.9","12.4"
"Wayne","2020-07-03","60","2326","10","121","10.2","12.8"
"Wayne","2020-07-04","41","2367","9","130","12.2","12.6"
"Wayne","2020-07-05","21","2388","5","135","14.6","12.5"
"Wayne","2020-07-06","83","2471","18","153","15.9","13.2"
"Wayne","2020-07-07","106","2577","19","172","17.3","13.5"
"Wayne","2020-07-08","84","2661","15","187","18.8","14.3"
"Wayne","2020-07-09","123","2784","11","198","18.4","13.6"
"Wayne","2020-07-10","77","2861","19","217","19.5","14.9"
"Wayne","2020-07-11","37","2898","9","226","19.9","16"
"Wayne","2020-07-12","29","2927","8","234","20.4","17.5"
"Wayne","2020-07-13","97","3024","27","261","21.3","18.6"
"Wayne","2020-07-14","123","3147","40","301","23.4","20.3"
"Wayne","2020-07-15","159","3306","76","377","27.7","23.3"
"Wayne","2020-07-16","210","3516","76","453","31.6","25"
"Wayne","2020-07-17","127","3643","49","502","33.5","26.5"
"Wayne","2020-07-18","42","3685","9","511","33.1","26.5"
"Wayne","2020-07-19","27","3712","2","513","30.3","25.3"
"Wayne","2020-07-20","81","3793","16","529","29.1","25.2"
"Wayne","2020-07-21","60","3853","13","542","27.5","25.5"
"Wayne","2020-07-22","74","3927","10","552","22.6","25.2"
"Wayne","2020-07-23","79","4006","22","574","21.5","26.5"
"Wayne","2020-07-24","48","4054","7","581","18","25.8"
"Wayne","2020-07-25","31","4085","3","584","16.3","24.7"
"Wayne","2020-07-26","13","4098","4","588","19.7","25"
"Wayne","2020-07-27","78","4176","15","603","19.6","24.4"
"Wayne","2020-07-28","99","4275","31","634","21","24.3"
"Wayne","2020-07-29","62","4337","10","644","21.4","22"
"Wayne","2020-07-30","93","4430","57","701","26.1","23.8"
"Wayne","2020-07-31","113","4543","42","743","29.4","23.7"
"Wayne","2020-08-01","105","4648","23","766","31.1","23.7"
"Wayne","2020-08-02","18","4666","2","768","28.3","24"
"Wayne","2020-08-03","48","4714","11","779","28.8","24.2"
"Wayne","2020-08-04","90","4804","14","793","26.6","23.8"
"Wayne","2020-08-05","64","4868","14","807","27.4","24.4"
"Wayne","2020-08-06","91","4959","24","831","22.4","24.3"
"Wayne","2020-08-07","146","5105","68","899","23.8","26.6"
"Wayne","2020-08-08","44","5149","11","910","24.2","27.7"
"Wayne","2020-08-09","21","5170","5","915","26","27.2"
"Wayne","2020-08-10","182","5352","72","987","28.4","28.6"
"Wayne","2020-08-11","88","5440","21","1008","29.6","28.1"
"Wayne","2020-08-12","56","5496","13","1021","29.8","28.6"
"Wayne","2020-08-13","59","5555","5","1026","27.2","24.8"
"Wayne","2020-08-14","53","5608","11","1037","23.5","23.6"
"Wayne","2020-08-15","34","5642","8","1045","23.3","23.8"
"Wayne","2020-08-16","16","5658","1","1046","20.8","23.4"
"Wayne","2020-08-17","111","5769","12","1058","16.7","22.5"
"Wayne","2020-08-18","86","5855","17","1075","16.1","22.8"
"Wayne","2020-08-19","71","5926","24","1099","17.6","23.7"
"Wayne","2020-08-20","89","6015","30","1129","21.2","24.2"
"Wayne","2020-08-21","51","6066","9","1138","20.8","22.2"
"Wayne","2020-08-22","38","6104","4","1142","18.9","21.1"
"Wayne","2020-08-23","36","6140","4","1146","19.6","20.2"
"Wayne","2020-08-24","56","6196","9","1155","20.4","18.5"
"Wayne","2020-08-25","53","6249","4","1159","18.6","17.4"
"Wayne","2020-08-26","55","6304","9","1168","16.1","16.9"
"Wayne","2020-08-27","49","6353","5","1173","12.8","17"
"Wayne","2020-08-28","70","6423","15","1188","13.3","17.1"
"Wayne","2020-08-29","42","6465","3","1191","12.8","15.9"
"Wayne","2020-08-30","32","6497","7","1198","14.4","17"
"Wayne","2020-08-31","67","6564","12","1210","14.6","17.5"
"Wayne","2020-09-01","82","6646","15","1225","16.2","17.4"
"Wayne","2020-09-02","89","6735","8","1233","15.1","15.6"
"Wayne","2020-09-03","57","6792","10","1243","16.2","14.5"
"Wayne","2020-09-04","109","6901","15","1258","15.1","14.2"
"Wayne","2020-09-05","27","6928","4","1262","16.2","14.5"
"Wayne","2020-09-06","24","6952","6","1268","16.6","15.5"
"Wayne","2020-09-07","35","6987","4","1272","15.7","15.2"
"Wayne","2020-09-08","95","7082","17","1289","15.6","15.9"
"Wayne","2020-09-09","72","7154","8","1297","15.9","15.5"
"Wayne","2020-09-10","76","7230","7","1304","14.7","15.5"
"Wayne","2020-09-11","36","7266","6","1310","15.2","15.1"
"Wayne","2020-09-12","43","7309","0","1310","13","14.6"
"Wayne","2020-09-13","33","7342","7","1317","12.5","14.6"
"Wayne","2020-09-14","95","7437","3","1320","11.3","13.5"
"Wayne","2020-09-15","75","7512","15","1335","11.6","13.6"
"Wayne","2020-09-16","44","7556","7","1342","12.3","14.1"
"Wayne","2020-09-17","79","7635","6","1348","12.1","13.4"
"Wayne","2020-09-18","58","7693","4","1352","10.7","12.9"
"Wayne","2020-09-19","24","7717","4","1356","13.1","13.1"
"Wayne","2020-09-20","20","7737","2","1358","11.5","12"
"Wayne","2020-09-21","54","7791","8","1366","13.1","12.2"
"Wayne","2020-09-22","60","7851","10","1376","12.6","12.1"
"Wayne","2020-09-23","61","7912","5","1381","11.5","11.9"
"Wayne","2020-09-24","87","7999","7","1388","11.6","11.8"
"Wayne","2020-09-25","26","8025","3","1391","12.3","11.5"
"Wayne","2020-09-26","24","8049","1","1392","10.5","11.8"
"Wayne","2020-09-27","25","8074","6","1398","12.5","12"
"Wayne","2020-09-28","51","8125","7","1405","12.3","12.7"
"Wayne","2020-09-29","52","8177","3","1408","10.8","11.7"
"Wayne","2020-09-30","61","8238","4","1412","10.5","11"
"Wayne","2020-10-01","87","8325","4","1416","10.1","10.8"
"Wayne","2020-10-02","31","8356","3","1419","9.8","11"
"Wayne","2020-10-03","20","8376","4","1423","12","11.3"
"Wayne","2020-10-04","18","8394","2","1425","10.2","11.3"
"Wayne","2020-10-05","48","8442","2","1427","8.8","10.6"
"Wayne","2020-10-06","90","8532","5","1432","8.8","9.8"
"Wayne","2020-10-07","44","8576","3","1435","8.8","9.7"
"Wayne","2020-10-08","94","8670","3","1438","8.6","9.3"
"Wayne","2020-10-09","44","8714","6","1444","9.2","9.5"
"Wayne","2020-10-10","20","8734","2","1446","7.8","9.9"
"Wayne","2020-10-11","12","8746","0","1446","6.2","8.2"
"Wayne","2020-10-12","54","8800","2","1448","6.1","7.5"
"Wayne","2020-10-13","57","8857","2","1450","5.8","7.3"
"Wayne","2020-10-14","36","8893","4","1454","6.5","7.6"
"Wayne","2020-10-15","105","8998","4","1458","6.5","7.6"
"Wayne","2020-10-16","38","9036","2","1460","5.3","7.3"
"Wayne","2020-10-17","18","9054","1","1461","4.7","6.2"
"Wayne","2020-10-18","18","9072","3","1464","7.1","6.6"
"Wayne","2020-10-19","88","9160","5","1469","7.4","6.8"
"Wayne","2020-10-20","73","9233","7","1476","8.2","7"
"Wayne","2020-10-21","39","9272","6","1482","8.9","7.7"
"Wayne","2020-10-22","75","9347","5","1487","9.3","7.9"
"Wayne","2020-10-23","138","9485","8","1495","9.3","7.3"
"Wayne","2020-10-24","23","9508","4","1499","11","7.9"
"Wayne","2020-10-25","19","9527","3","1502","10.9","9"
"Wayne","2020-10-26","50","9577","12","1514","13.5","10.4"
"Wayne","2020-10-27","66","9643","9","1523","14.1","11.2"
"Wayne","2020-10-28","51","9694","2","1525","12.5","10.7"
"Wayne","2020-10-29","67","9761","10","1535","13.6","11.4"
"Wayne","2020-10-30","159","9920","2","1537","13","11.2"
"Wayne","2020-10-31","31","9951","1","1538","11","11"
"Wayne","2020-11-01","15","9966","1","1539","9.7","10.3"
"Wayne","2020-11-02","46","10012","4","1543","7.5","10.5"
"Wayne","2020-11-03","36","10048","4","1547","7.1","10.6"
"Wayne","2020-11-04","50","10098","6","1553","8.3","10.4"
"Wayne","2020-11-05","47","10145","5","1558","7.7","10.6"
"Wayne","2020-11-06","84","10229","4","1562","8.2","10.6"
"Wayne","2020-11-07","21","10250","1","1563","8.4","9.7"
"Wayne","2020-11-08","22","10272","6","1569","11.3","10.5"
"Wayne","2020-11-09","40","10312","4","1573","11.5","9.5"
"Wayne","2020-11-10","53","10365","5","1578","11.3","9.2"
"Wayne","2020-11-11","48","10413","8","1586","11.9","10.1"
"Wayne","2020-11-12","61","10474","6","1592","11.8","9.7"
"Wayne","2020-11-13","32","10506","4","1596","12.9","10.5"
"Wayne","2020-11-14","21","10527","0","1596","12.2","10.3"
"Wayne","2020-11-15","17","10544","4","1600","11.7","11.5"
"Wayne","2020-11-16","61","10605","6","1606","11.7","11.6"
"Wayne","2020-11-17","147","10752","66","1672","16.8","14"
"Wayne","2020-11-18","54","10806","2","1674","14.9","13.4"
"Wayne","2020-11-19","155","10961","15","1689","14.9","13.3"
"Wayne","2020-11-20","33","10994","3","1692","14.4","13.7"
"Wayne","2020-11-21","17","11011","2","1694","16.1","14.2"
"Wayne","2020-11-22","17","11028","2","1696","14.4","13.1"
"Wayne","2020-11-23","84","11112","23","1719","16.9","14.3"
"Wayne","2020-11-24","59","11171","6","1725","11.9","14.3"
"Wayne","2020-11-25","43","11214","5","1730","13.1","14"
"Wayne","2020-11-26","24","11238","2","1732","12.9","13.9"
"Wayne","2020-11-27","59","11297","7","1739","13.3","13.8"
"Wayne","2020-11-28","41","11338","7","1746","14","15.1"
"Wayne","2020-11-29","24","11362","0","1746","12.3","13.4"
"Wayne","2020-11-30","44","11406","6","1752","10.4","13.6"
"Wayne","2020-12-01","161","11567","36","1788","12.1","12"
"Wayne","2020-12-02","66","11633","11","1799","12.8","13"
"Wayne","2020-12-03","60","11693","12","1811","14.5","13.7"
"Wayne","2020-12-04","52","11745","10","1821","15.6","14.4"
"Wayne","2020-12-05","19","11764","3","1824","15.4","14.7"
"Wayne","2020-12-06","14","11778","3","1827","18.4","15.4"
"Wayne","2020-12-07","53","11831","5","1832","17.8","14.1"
"Wayne","2020-12-08","83","11914","5","1837","15.5","13.8"
"Wayne","2020-12-09","63","11977","16","1853","16.8","14.8"
"Wayne","2020-12-10","41","12018","6","1859","16","15.3"
"Wayne","2020-12-11","54","12072","8","1867","15.4","15.5"
"Wayne","2020-12-12","44","12116","6","1873","15.1","15.2"
"Wayne","2020-12-13","32","12148","9","1882","16","17.2"
"Wayne","2020-12-14","91","12239","25","1907","18.6","18.2"
"Wayne","2020-12-15","96","12335","22","1929","21","18.3"
"Wayne","2020-12-16","68","12403","21","1950","21.8","19.3"
"Wayne","2020-12-17","74","12477","11","1961","21.8","18.9"
"Wayne","2020-12-18","79","12556","13","1974","22.1","18.7"
"Wayne","2020-12-19","55","12611","24","1998","26.3","20.7"
"Wayne","2020-12-20","25","12636","9","2007","27.5","21.7"
"Wayne","2020-12-21","66","12702","17","2024","27.2","22.9"
"Wayne","2020-12-22","59","12761","15","2039","27.6","24.3"
"Wayne","2020-12-23","119","12880","23","2062","25.9","23.9"
"Wayne","2020-12-24","34","12914","15","2077","30.1","26"
"Wayne","2020-12-25","14","12928","4","2081","31.8","26.9"
"Wayne","2020-12-26","31","12959","11","2092","30.7","28.5"
"Wayne","2020-12-27","28","12987","11","2103","31.1","29.3"
"Wayne","2020-12-28","85","13072","26","2129","31.8","29.5"
"Wayne","2020-12-29","101","13173","35","2164","33.1","30.4"
"Wayne","2020-12-30","80","13253","21","2185","34.1","30"
"Wayne","2020-12-31","100","13353","26","2211","31.5","30.8"
"Wayne","2021-01-01","16","13369","10","2221","36.4","34.1"
"Wayne","2021-01-02","40","13409","16","2237","37","33.9"
"Wayne","2021-01-03","25","13434","12","2249","38.3","34.7"
"Wayne","2021-01-04","151","13585","68","2317","40.3","36.1"
"Wayne","2021-01-05","163","13748","38","2355","38.7","35.9"
"Wayne","2021-01-06","137","13885","48","2403","40","37.1"
"Wayne","2021-01-07","78","13963","13","2416","38.6","35.1"
"Wayne","2021-01-08","69","14032","14","2430","32.6","34.5"
"Wayne","2021-01-09","61","14093","10","2440","29.2","33.1"
"Wayne","2021-01-10","27","14120","4","2444","24.5","31.4"
"Wayne","2021-01-11","101","14221","34","2478","22.9","31.6"
"Wayne","2021-01-12","115","14336","25","2503","22.7","30.7"
"Wayne","2021-01-13","81","14417","17","2520","20.7","30.3"
"Wayne","2021-01-14","94","14511","19","2539","21.2","29.9"
"Wayne","2021-01-15","54","14565","18","2557","23","27.8"
"Wayne","2021-01-16","41","14606","8","2565","23.5","26.4"
"Wayne","2021-01-17","25","14631","7","2572","25.3","24.9"
"Wayne","2021-01-18","59","14690","18","2590","24.9","23.9"
"Wayne","2021-01-19","79","14769","17","2607","24.9","23.8"
"Wayne","2021-01-20","85","14854","20","2627","25.2","22.9"
"Wayne","2021-01-21","82","14936","17","2644","25.3","23.2"
"Wayne","2021-01-22","61","14997","12","2656","23.4","23.2"
"Wayne","2021-01-23","31","15028","5","2661","22.9","23.2"
"Wayne","2021-01-24","21","15049","5","2666","22.3","23.8"
"Wayne","2021-01-25","101","15150","30","2696","22.2","23.5"
"Wayne","2021-01-26","126","15276","25","2721","21.9","23.4"
"Wayne","2021-01-27","84","15360","29","2750","23.5","24.4"
"Wayne","2021-01-28","84","15444","22","2772","24.3","24.8"
"Wayne","2021-01-29","59","15503","11","2783","24.1","23.7"
"Wayne","2021-01-30","0","15503","0","2783","21.8","22.3"
"Wayne","2021-01-31","0","15503","0","2783","18.4","20.3"
"Wayne","2021-02-01","0","15503","0","2783","14.2","18.2"
"Webster","2020-02-01","0","0","0","0",".","."
"Webster","2020-02-02","0","0","0","0",".","."
"Webster","2020-02-03","0","0","0","0",".","."
"Webster","2020-02-04","0","0","0","0",".","."
"Webster","2020-02-05","0","0","0","0",".","."
"Webster","2020-02-06","0","0","0","0",".","."
"Webster","2020-02-07","0","0","0","0","0","."
"Webster","2020-02-08","0","0","0","0","0","."
"Webster","2020-02-09","0","0","0","0","0","."
"Webster","2020-02-10","0","0","0","0","0","."
"Webster","2020-02-11","0","0","0","0","0","."
"Webster","2020-02-12","0","0","0","0","0","."
"Webster","2020-02-13","0","0","0","0","0","."
"Webster","2020-02-14","0","0","0","0","0","0"
"Webster","2020-02-15","0","0","0","0","0","0"
"Webster","2020-02-16","0","0","0","0","0","0"
"Webster","2020-02-17","0","0","0","0","0","0"
"Webster","2020-02-18","0","0","0","0","0","0"
"Webster","2020-02-19","0","0","0","0","0","0"
"Webster","2020-02-20","0","0","0","0","0","0"
"Webster","2020-02-21","0","0","0","0","0","0"
"Webster","2020-02-22","0","0","0","0","0","0"
"Webster","2020-02-23","0","0","0","0","0","0"
"Webster","2020-02-24","0","0","0","0","0","0"
"Webster","2020-02-25","0","0","0","0","0","0"
"Webster","2020-02-26","0","0","0","0","0","0"
"Webster","2020-02-27","0","0","0","0","0","0"
"Webster","2020-02-28","0","0","0","0","0","0"
"Webster","2020-02-29","0","0","0","0","0","0"
"Webster","2020-03-01","0","0","0","0","0","0"
"Webster","2020-03-02","0","0","0","0","0","0"
"Webster","2020-03-03","0","0","0","0","0","0"
"Webster","2020-03-04","0","0","0","0","0","0"
"Webster","2020-03-05","0","0","0","0","0","0"
"Webster","2020-03-06","0","0","0","0","0","0"
"Webster","2020-03-07","0","0","0","0","0","0"
"Webster","2020-03-08","0","0","0","0","0","0"
"Webster","2020-03-09","0","0","0","0","0","0"
"Webster","2020-03-10","0","0","0","0","0","0"
"Webster","2020-03-11","0","0","0","0","0","0"
"Webster","2020-03-12","0","0","0","0","0","0"
"Webster","2020-03-13","1","1","0","0","0","0"
"Webster","2020-03-14","2","3","0","0","0","0"
"Webster","2020-03-15","0","3","0","0","0","0"
"Webster","2020-03-16","0","3","0","0","0","0"
"Webster","2020-03-17","1","4","0","0","0","0"
"Webster","2020-03-18","1","5","1","1","14.3","7.1"
"Webster","2020-03-19","0","5","0","1","14.3","7.1"
"Webster","2020-03-20","0","5","0","1","14.3","7.1"
"Webster","2020-03-21","0","5","0","1","14.3","7.1"
"Webster","2020-03-22","0","5","0","1","14.3","7.1"
"Webster","2020-03-23","0","5","0","1","14.3","7.1"
"Webster","2020-03-24","1","6","0","1","14.3","7.1"
"Webster","2020-03-25","0","6","0","1","0","7.1"
"Webster","2020-03-26","0","6","0","1","0","7.1"
"Webster","2020-03-27","2","8","0","1","0","7.1"
"Webster","2020-03-28","1","9","1","2","14.3","14.3"
"Webster","2020-03-29","0","9","0","2","14.3","14.3"
"Webster","2020-03-30","1","10","0","2","14.3","14.3"
"Webster","2020-03-31","2","12","0","2","14.3","14.3"
"Webster","2020-04-01","1","13","0","2","14.3","7.1"
"Webster","2020-04-02","2","15","1","3","21.4","10.7"
"Webster","2020-04-03","0","15","0","3","21.4","10.7"
"Webster","2020-04-04","0","15","0","3","7.1","10.7"
"Webster","2020-04-05","0","15","0","3","7.1","10.7"
"Webster","2020-04-06","2","17","0","3","7.1","10.7"
"Webster","2020-04-07","3","20","0","3","7.1","10.7"
"Webster","2020-04-08","1","21","1","4","21.4","17.9"
"Webster","2020-04-09","1","22","0","4","14.3","17.9"
"Webster","2020-04-10","1","23","0","4","14.3","17.9"
"Webster","2020-04-11","2","25","0","4","14.3","10.7"
"Webster","2020-04-12","0","25","0","4","14.3","10.7"
"Webster","2020-04-13","0","25","0","4","14.3","10.7"
"Webster","2020-04-14","4","29","1","5","17.9","12.5"
"Webster","2020-04-15","4","33","1","6","7.1","14.3"
"Webster","2020-04-16","0","33","0","6","7.1","10.7"
"Webster","2020-04-17","1","34","1","7","21.4","17.9"
"Webster","2020-04-18","0","34","0","7","21.4","17.9"
"Webster","2020-04-19","0","34","0","7","21.4","17.9"
"Webster","2020-04-20","5","39","1","8","24.3","19.3"
"Webster","2020-04-21","0","39","0","8","20.7","19.3"
"Webster","2020-04-22","0","39","0","8","17.1","12.1"
"Webster","2020-04-23","0","39","0","8","17.1","12.1"
"Webster","2020-04-24","0","39","0","8","2.9","12.1"
"Webster","2020-04-25","4","43","1","9","6.4","13.9"
"Webster","2020-04-26","3","46","0","9","6.4","13.9"
"Webster","2020-04-27","0","46","0","9","3.6","13.9"
"Webster","2020-04-28","1","47","0","9","3.6","12.1"
"Webster","2020-04-29","4","51","0","9","3.6","10.4"
"Webster","2020-04-30","3","54","0","9","3.6","10.4"
"Webster","2020-05-01","1","55","0","9","3.6","3.2"
"Webster","2020-05-02","1","56","0","9","0","3.2"
"Webster","2020-05-03","0","56","0","9","0","3.2"
"Webster","2020-05-04","2","58","0","9","0","1.8"
"Webster","2020-05-05","5","63","1","10","2.9","3.2"
"Webster","2020-05-06","2","65","0","10","2.9","3.2"
"Webster","2020-05-07","0","65","0","10","2.9","3.2"
"Webster","2020-05-08","3","68","1","11","7.6","5.6"
"Webster","2020-05-09","2","70","0","11","7.6","3.8"
"Webster","2020-05-10","0","70","0","11","7.6","3.8"
"Webster","2020-05-11","4","74","0","11","7.6","3.8"
"Webster","2020-05-12","1","75","0","11","4.8","3.8"
"Webster","2020-05-13","6","81","0","11","4.8","3.8"
"Webster","2020-05-14","2","83","0","11","4.8","3.8"
"Webster","2020-05-15","2","85","0","11","0","3.8"
"Webster","2020-05-16","0","85","0","11","0","3.8"
"Webster","2020-05-17","1","86","0","11","0","3.8"
"Webster","2020-05-18","5","91","1","12","2.9","5.2"
"Webster","2020-05-19","4","95","0","12","2.9","3.8"
"Webster","2020-05-20","0","95","0","12","2.9","3.8"
"Webster","2020-05-21","3","98","0","12","2.9","3.8"
"Webster","2020-05-22","5","103","0","12","2.9","1.4"
"Webster","2020-05-23","0","103","0","12","2.9","1.4"
"Webster","2020-05-24","0","103","0","12","2.9","1.4"
"Webster","2020-05-25","0","103","0","12","0","1.4"
"Webster","2020-05-26","4","107","0","12","0","1.4"
"Webster","2020-05-27","0","107","0","12","0","1.4"
"Webster","2020-05-28","2","109","1","13","7.1","5"
"Webster","2020-05-29","9","118","0","13","7.1","5"
"Webster","2020-05-30","1","119","0","13","7.1","5"
"Webster","2020-05-31","0","119","0","13","7.1","5"
"Webster","2020-06-01","3","122","0","13","7.1","3.6"
"Webster","2020-06-02","0","122","0","13","7.1","3.6"
"Webster","2020-06-03","4","126","1","14","10.7","5.4"
"Webster","2020-06-04","5","131","0","14","3.6","5.4"
"Webster","2020-06-05","5","136","0","14","3.6","5.4"
"Webster","2020-06-06","4","140","0","14","3.6","5.4"
"Webster","2020-06-07","2","142","0","14","3.6","5.4"
"Webster","2020-06-08","2","144","0","14","3.6","5.4"
"Webster","2020-06-09","2","146","0","14","3.6","5.4"
"Webster","2020-06-10","1","147","0","14","0","5.4"
"Webster","2020-06-11","10","157","3","17","4.3","3.9"
"Webster","2020-06-12","11","168","3","20","8.2","5.9"
"Webster","2020-06-13","2","170","0","20","8.2","5.9"
"Webster","2020-06-14","0","170","0","20","8.2","5.9"
"Webster","2020-06-15","3","173","0","20","8.2","5.9"
"Webster","2020-06-16","2","175","0","20","8.2","5.9"
"Webster","2020-06-17","7","182","1","21","10.2","5.1"
"Webster","2020-06-18","4","186","0","21","5.9","5.1"
"Webster","2020-06-19","1","187","1","22","16.3","12.3"
"Webster","2020-06-20","3","190","2","24","25.9","17"
"Webster","2020-06-21","0","190","0","24","25.9","17"
"Webster","2020-06-22","9","199","3","27","30.6","19.4"
"Webster","2020-06-23","2","201","0","27","30.6","19.4"
"Webster","2020-06-24","1","202","0","27","28.6","19.4"
"Webster","2020-06-25","11","213","1","28","29.9","17.9"
"Webster","2020-06-26","6","219","0","28","15.6","16"
"Webster","2020-06-27","2","221","0","28","6.1","16"
"Webster","2020-06-28","2","223","0","28","6.1","16"
"Webster","2020-06-29","6","229","0","28","1.3","16"
"Webster","2020-06-30","0","229","0","28","1.3","16"
"Webster","2020-07-01","2","231","1","29","8.4","18.5"
"Webster","2020-07-02","17","248","4","33","10.5","20.2"
"Webster","2020-07-03","6","254","0","33","10.5","13"
"Webster","2020-07-04","1","255","0","33","10.5","8.3"
"Webster","2020-07-05","1","256","0","33","10.5","8.3"
"Webster","2020-07-06","5","261","0","33","10.5","5.9"
"Webster","2020-07-07","0","261","0","33","10.5","5.9"
"Webster","2020-07-08","3","264","0","33","3.4","5.9"
"Webster","2020-07-09","2","266","0","33","0","5.3"
"Webster","2020-07-10","6","272","0","33","0","5.3"
"Webster","2020-07-11","1","273","1","34","14.3","12.4"
"Webster","2020-07-12","1","274","0","34","14.3","12.4"
"Webster","2020-07-13","1","275","0","34","14.3","12.4"
"Webster","2020-07-14","3","278","0","34","14.3","12.4"
"Webster","2020-07-15","0","278","0","34","14.3","8.8"
"Webster","2020-07-16","3","281","0","34","14.3","7.1"
"Webster","2020-07-17","0","281","0","34","14.3","7.1"
"Webster","2020-07-18","1","282","0","34","0","7.1"
"Webster","2020-07-19","0","282","0","34","0","7.1"
"Webster","2020-07-20","8","290","1","35","1.8","8"
"Webster","2020-07-21","0","290","0","35","1.8","8"
"Webster","2020-07-22","3","293","0","35","1.8","8"
"Webster","2020-07-23","3","296","2","37","11.3","12.8"
"Webster","2020-07-24","3","299","0","37","11.3","12.8"
"Webster","2020-07-25","4","303","0","37","11.3","5.7"
"Webster","2020-07-26","1","304","0","37","11.3","5.7"
"Webster","2020-07-27","26","330","0","37","9.5","5.7"
"Webster","2020-07-28","6","336","1","38","11.9","6.8"
"Webster","2020-07-29","0","336","0","38","11.9","6.8"
"Webster","2020-07-30","2","338","0","38","2.4","6.8"
"Webster","2020-07-31","1","339","1","39","16.7","14"
"Webster","2020-08-01","3","342","1","40","21.4","16.4"
"Webster","2020-08-02","0","342","0","40","21.4","16.4"
"Webster","2020-08-03","7","349","0","40","21.4","15.5"
"Webster","2020-08-04","3","352","0","40","19","15.5"
"Webster","2020-08-05","2","354","0","40","19","15.5"
"Webster","2020-08-06","3","357","0","40","19","10.7"
"Webster","2020-08-07","5","362","1","41","7.6","12.1"
"Webster","2020-08-08","1","363","0","41","2.9","12.1"
"Webster","2020-08-09","0","363","0","41","2.9","12.1"
"Webster","2020-08-10","2","365","1","42","10","15.7"
"Webster","2020-08-11","0","365","0","42","10","14.5"
"Webster","2020-08-12","1","366","0","42","10","14.5"
"Webster","2020-08-13","2","368","0","42","10","14.5"
"Webster","2020-08-14","4","372","0","42","7.1","7.4"
"Webster","2020-08-15","0","372","0","42","7.1","5"
"Webster","2020-08-16","1","373","0","42","7.1","5"
"Webster","2020-08-17","2","375","0","42","0","5"
"Webster","2020-08-18","1","376","0","42","0","5"
"Webster","2020-08-19","1","377","0","42","0","5"
"Webster","2020-08-20","1","378","0","42","0","5"
"Webster","2020-08-21","4","382","0","42","0","3.6"
"Webster","2020-08-22","2","384","1","43","7.1","7.1"
"Webster","2020-08-23","0","384","0","43","7.1","7.1"
"Webster","2020-08-24","9","393","0","43","7.1","3.6"
"Webster","2020-08-25","0","393","0","43","7.1","3.6"
"Webster","2020-08-26","1","394","0","43","7.1","3.6"
"Webster","2020-08-27","4","398","0","43","7.1","3.6"
"Webster","2020-08-28","0","398","0","43","7.1","3.6"
"Webster","2020-08-29","0","398","0","43","0","3.6"
"Webster","2020-08-30","0","398","0","43","0","3.6"
